phoneme,n_languages,freq,IDF
phoneme_384,1,5.64334085778781e-4,7.4798641311650265
phoneme_385,87,0.04909706546275395,3.0139560125104423
phoneme_386,15,0.008465011286681716,4.771813930062816
phoneme_387,4,0.002257336343115124,6.093569770045136
phoneme_388,1,5.64334085778781e-4,7.4798641311650265
phoneme_389,1,5.64334085778781e-4,7.4798641311650265
phoneme_390,2,0.001128668171557562,6.786716950605081
phoneme_391,1229,0.6935665914221218,0.36590802159899155
phoneme_392,1597,0.9012415349887133,0.10398198295001394
phoneme_393,5,0.0028216704288939053,5.870426218730926
phoneme_394,123,0.06941309255079006,2.667679775792609
phoneme_395,2,0.001128668171557562,6.786716950605081
phoneme_396,250,0.14108352144469527,1.9584032133027798
phoneme_397,85,0.04796839729119639,3.03721287467471
phoneme_398,109,0.061512415349887134,2.7885162489358826
phoneme_399,2,0.001128668171557562,6.786716950605081
phoneme_400,3,0.001693002257336343,6.3812518424969165
phoneme_401,622,0.3510158013544018,1.0469240384258467
phoneme_402,9,0.005079006772009029,5.2826395538288065
phoneme_403,31,0.017494356659142212,4.04587692667988
phoneme_404,1,5.64334085778781e-4,7.4798641311650265
phoneme_405,1,5.64334085778781e-4,7.4798641311650265
phoneme_406,1,5.64334085778781e-4,7.4798641311650265
phoneme_407,1,5.64334085778781e-4,7.4798641311650265
phoneme_408,1,5.64334085778781e-4,7.4798641311650265
phoneme_409,1579,0.8910835214446953,0.11531711690938416
phoneme_410,26,0.014672686230248307,4.221767593143544
phoneme_411,12,0.006772009029345372,4.994957481377026
phoneme_412,48,0.02708803611738149,3.6086631202571353
phoneme_413,2,0.001128668171557562,6.786716950605081
phoneme_414,36,0.020316027088036117,3.896345192708916
phoneme_415,1455,0.8211060948081265,0.19710295155943328
phoneme_416,4,0.002257336343115124,6.093569770045136
phoneme_417,7,0.0039503386004514675,5.533953982109713
phoneme_418,1,5.64334085778781e-4,7.4798641311650265
phoneme_419,36,0.020316027088036117,3.896345192708916
phoneme_420,1,5.64334085778781e-4,7.4798641311650265
phoneme_421,6,0.003386004514672686,5.688104661936971
phoneme_422,2,0.001128668171557562,6.786716950605081
phoneme_423,21,0.011851015801354402,4.435341693441603
phoneme_424,6,0.003386004514672686,5.688104661936971
phoneme_426,1,5.64334085778781e-4,7.4798641311650265
phoneme_428,1,5.64334085778781e-4,7.4798641311650265
phoneme_429,2,0.001128668171557562,6.786716950605081
phoneme_430,1391,0.7849887133182845,0.24208593924158334
phoneme_431,5,0.0028216704288939053,5.870426218730926
phoneme_433,12,0.006772009029345372,4.994957481377026
phoneme_434,8,0.004514672686230248,5.40042258948519
phoneme_435,143,0.0806997742663657,2.517019500905119
phoneme_436,1,5.64334085778781e-4,7.4798641311650265
phoneme_437,29,0.01636568848758465,4.112568301178552
phoneme_438,5,0.0028216704288939053,5.870426218730926
phoneme_439,30,0.016930022573363433,4.078666749502871
phoneme_440,1,5.64334085778781e-4,7.4798641311650265
phoneme_441,98,0.055304740406320545,2.894896652494454
phoneme_442,6,0.003386004514672686,5.688104661936971
phoneme_443,1,5.64334085778781e-4,7.4798641311650265
phoneme_444,5,0.0028216704288939053,5.870426218730926
phoneme_445,16,0.009029345372460496,4.707275408925245
phoneme_447,33,0.018623024830699775,3.983356569698546
phoneme_448,1,5.64334085778781e-4,7.4798641311650265
phoneme_449,34,0.019187358916478554,3.953503606548865
phoneme_450,4,0.002257336343115124,6.093569770045136
phoneme_451,1,5.64334085778781e-4,7.4798641311650265
phoneme_453,87,0.04909706546275395,3.0139560125104423
phoneme_454,2,0.001128668171557562,6.786716950605081
phoneme_455,2,0.001128668171557562,6.786716950605081
phoneme_456,3,0.001693002257336343,6.3812518424969165
phoneme_457,3,0.001693002257336343,6.3812518424969165
phoneme_458,305,0.1721218961625282,1.7595523545576148
phoneme_459,1,5.64334085778781e-4,7.4798641311650265
phoneme_461,5,0.0028216704288939053,5.870426218730926
phoneme_462,3,0.001693002257336343,6.3812518424969165
phoneme_463,10,0.0056433408577878106,5.177279038170981
phoneme_464,2,0.001128668171557562,6.786716950605081
phoneme_465,2,0.001128668171557562,6.786716950605081
phoneme_466,1,5.64334085778781e-4,7.4798641311650265
phoneme_467,101,0.056997742663656883,2.864743614323767
phoneme_468,187,0.10553047404063205,2.2487555143104396
phoneme_470,1,5.64334085778781e-4,7.4798641311650265
phoneme_471,1,5.64334085778781e-4,7.4798641311650265
phoneme_472,1,5.64334085778781e-4,7.4798641311650265
phoneme_473,3,0.001693002257336343,6.3812518424969165
phoneme_474,1,5.64334085778781e-4,7.4798641311650265
phoneme_475,1,5.64334085778781e-4,7.4798641311650265
phoneme_476,214,0.12076749435665914,2.113888116143175
phoneme_477,142,0.08013544018058691,2.5240370735637656
phoneme_478,1,5.64334085778781e-4,7.4798641311650265
phoneme_479,1,5.64334085778781e-4,7.4798641311650265
phoneme_480,3,0.001693002257336343,6.3812518424969165
phoneme_481,1,5.64334085778781e-4,7.4798641311650265
phoneme_482,841,0.47460496613995484,0.7452724711920783
phoneme_483,1,5.64334085778781e-4,7.4798641311650265
phoneme_484,4,0.002257336343115124,6.093569770045136
