"","Itbayaten","Ivatan","Ibatan","Ilocano","Gddang","Gaddang","Ibanag","Malaweg","Itawis","Yogad","Apayao","Kalinga","Itneg","Kankanaey","Bontoc","Balangao","AyanganIfugao","TuwaliIfugao","Kalanguya","Ibaloi","Bugkalot","Pangasinan","Sambal","Bolinao","Kapampangan","Tagalog","Bicolano","MangyanBuhid","MangyanBangon","MangyanHanunuo","MangyanIraya","BinukidnonNegros","Sulodnon","Kinaray-a","Hilgaynon","Cebuano","Boholano","Waray","Tausug","Surigaonon","Cuyonon","Agutaya","Palawano","Tagbanwa","Molbog","SamaDilautTaluksangay","SamaDilautMampang","SamaDilautBonggao","SamaDeyaBonggao","SamaKabingaan","SamaBangingi","Yakan","Chavacano","Subanon","Subanen","Iranun","Meranao","Maguindanaon","Mandaya","Mansaka","Kamayo","Tagakaolo","Kalagan","Kagayanen","Cinamiguin","BukidnonTalaandig","BukidnonBinukid","BukidnonHigaonon","BukidnonManobo","BukidnonUmayamnon","BukidnonTigwahanon","BukdinonMatigsalug","DavaoMatigsalug","AtaManobo","ManoboTagabawa","OvuManuvo","ManoboAgusan","Manguangan","Dibabaon","ManoboRK","ManoboIlianen","Lambanguian","ManoboDulangan","ManoboSarangani","BagoboKlata","BlaanKoronadal","BlaanSarangani","Obo","Tboli","Teduray","Sangil","AytaAmbala","AytaMagbukon","AytaMag-indi","AytaMag-antsi","AytaSambal","AgtaDupaningan","AgtaLabin","AttaRizal","AgtaMaddela","AgtaCasiguran","Arta","AgtaDumagat","AgtaRemontado","AgtaLopez","AgtaManide","AgtaIriga","AgtaIsarog","AgtaIraya","AgtaMatnog","AgtaBulusan","AtiPanay","AtiNegros","Batak","Mamanwa"
"Apayao",936.756269770782,912.677955149455,802.135943093465,533.193818156637,245.563724465967,1156.82950048628,197.093957758843,98.9021531335,57.2875982637084,541.185753706448,0,154.85081089721,642.912980143249,387.304462293201,366.792847958509,260.939568786889,385.593619846198,956.19848726063,928.89142542329,886.552006355505,1694.48224957611,906.045862782027,783.412812508968,686.136286835817,1154.86555122277,1032.80875611864,1982.88639242648,1577.11950291707,1525.10835900133,1658.343924548,1286.03475522438,2464.92344073077,2780.91214100573,3613.82534728469,2665.64273916191,2119.5866132966,2174.55508216534,2293.90410154488,3842.7127237793,2187.06315156431,3591.53847787923,3625.1934816022,3183.25193269658,3724.80391173196,3107.10873474584,2961.38087441506,3921.25970283701,3996.95608280221,3996.95608280221,3916.33058498481,3892.5015440181,4033.43550924579,3916.33058498481,3916.33058498481,2668.34049828703,2975.33864685106,2795.34529444962,3160.04608509952,3126.83533266886,3066.07390616488,2845.34841236291,3305.88886736172,3391.70413723806,3467.13366104829,2281.82811507145,2677.23511069989,2614.29931212172,2542.02044675567,2664.08950361037,2654.18032438069,2782.26079983646,2800.72042377728,3050.18060121581,2999.43780631738,3289.7459652336,3050.18060121581,2774.10460152626,2943.85617182655,2984.54483791036,2925.26302199242,3093.79957819452,3113.82858882762,2886.33568164966,3683.44044712245,3146.11044209394,3430.10486065275,3553.61811197966,3428.52142688699,3571.05716434607,3094.11920381415,3913.33014320354,1122.66319329613,1027.84410573994,1196.71543940285,1264.22206385904,806.808472241982,408.086455067746,267.352884005799,98.9021531335,1299.04884791362,779.718720766429,755.502606680829,1293.62881228954,1217.49040791581,1658.53925548264,1919.63150283756,1875.47371452817,1990.64446371753,1890.52544425425,1872.44280793395,1876.24177521099,2589.80969222644,2439.59300297891,3763.239983235,2325.49508564067
"Kalinga",987.505475191524,963.427160570197,852.885148514207,583.943023577379,91.9943848260319,499.30195367728,154.361987420917,228.108601892642,129.379835958942,386.498359424061,154.85081089721,0,693.66218556399,315.35106059369,284.800039178676,153.108357511735,260.93384431241,373.395574348067,471.815556567761,937.301211776247,750.628336864082,956.795068202769,834.16201792971,736.885492256559,1205.61475664351,1083.55796153938,2033.63559784723,1627.86870833782,1575.85756442207,1709.09312996875,1336.78396064513,2515.67264615151,2831.66134642648,1672.28959635065,2716.39194458265,2170.33581871734,2225.30428758608,2344.65330696562,3893.46192920005,2237.81235698505,3642.28768329998,3675.94268702294,3234.00113811732,3775.5531171527,3157.85794016659,3012.1300798358,3972.00890825775,4047.70528822295,4047.70528822295,3967.07979040555,3943.25074943884,4084.18471466653,3967.07979040555,3967.07979040555,2719.08970370777,3026.0878522718,2846.09449987037,3210.79529052026,3177.5845380896,3116.82311158562,2896.09761778365,3356.63807278247,3442.45334265881,3517.88286646903,2332.57732049219,2727.98431612063,2665.04851754246,2592.76965217642,2714.83870903112,2704.92952980143,2833.0100052572,2851.46962919802,3100.92980663655,3050.18701173812,3340.49517065435,3100.92980663655,2824.85380694701,2994.60537724729,3035.2940433311,2976.01222741316,3144.54878361526,3164.57779424836,2937.0848870704,3734.18965254319,3196.85964751468,3480.8540660735,3604.3673174004,3479.27063230773,3621.80636976682,3144.86840923489,3964.07934862428,1173.41239871687,1078.59331116068,1247.46464482359,1314.97126927978,857.557677662724,980.379222676358,380.459949554087,228.108601892642,547.337385801157,627.040825862917,602.66434132923,1344.37801771028,1268.23961333655,1709.28846090338,914.302301025183,1926.22291994891,2041.39366913827,1941.27464967499,1923.19201335469,1926.99098063173,2640.55889764719,2490.34220839965,3813.98918865574,2376.24429106141
"Itneg",595.885855622034,571.807541000706,461.265528944717,192.323404007889,718.008517651628,815.959086337531,824.265535604794,767.769882548886,696.594006550471,880.902096668091,642.912980143249,693.66218556399,0,464.51869584947,498.088187268224,599.899204661236,619.47277833223,615.328073111882,588.021011274542,545.681592206757,1353.61183542736,565.175448633279,442.54239836022,345.265872687069,813.995137074018,691.938341969894,1642.01597827774,1236.24908876833,1184.23794485258,1317.47351039926,945.164341075635,2124.05302658202,2440.04172685699,3272.95493313594,2324.77232501316,1778.71619914785,1833.68466801659,1953.03368739613,3501.84230963056,1846.19273741556,3250.66806373049,3284.32306745345,2842.38151854783,3383.93349758321,2766.2383205971,2620.51046026631,3580.38928868826,3656.08566865346,3656.08566865346,3575.46017083606,3551.63112986935,3692.56509509704,3575.46017083606,3575.46017083606,2327.47008413828,2634.46823270231,2454.47488030088,2819.17567095077,2785.96491852011,2725.20349201613,2504.47799821416,2965.01845321298,3050.83372308932,3126.26324689954,1940.9577009227,2336.36469655114,2273.42889797297,2201.15003260693,2323.21908946163,2313.30991023194,2441.39038568771,2459.85000962853,2709.31018706706,2658.56739216863,2948.87555108486,2709.31018706706,2433.23418737752,2602.9857576778,2643.67442376161,2584.39260784367,2752.92916404577,2772.95817467887,2545.46526750091,3342.5700329737,2805.24002794519,3089.23444650401,3212.74769783091,3087.65101273824,3230.18675019733,2753.2487896654,3572.45972905479,781.792779147384,686.97369159119,855.845025254097,923.351649710294,465.938058093233,588.759603106867,660.678770025026,767.769882548886,958.178433764872,1543.29049010109,1566.22911194096,952.758398140794,876.619993767061,1317.66884133389,1578.76108868881,1534.60330037942,1649.77404956878,1549.6550301055,1531.5723937852,1535.37136106224,2248.9392780777,2098.72258883016,3422.36956908625,1984.62467149192
"Kankanaey",758.361985477003,734.283670855676,623.741658799686,354.799533862858,284.222527732352,318.923610458534,469.320043531884,930.246012403856,406.113696922592,412.102479438038,387.304462293201,315.35106059369,464.51869584947,0,36.1925097647286,166.745248585401,152.169497565643,174.772136000346,222.724247475774,341.479444810053,579.249680398852,727.651578488248,605.018528215189,507.742002542038,976.471266928987,854.414471824864,1804.49210813271,1398.7252186233,1346.71407470755,1479.94964025423,1107.6404709306,2286.52915643699,2602.51785671196,3435.43106299091,2487.24845486813,1941.19232900282,1996.16079787156,2115.5098172511,3664.31843948552,2008.66886727053,3413.14419358546,3446.79919730842,3004.8576484028,3546.40962743818,2928.71445045207,2782.98659012128,3742.86541854323,3818.56179850843,3818.56179850843,3737.93630069103,3714.10725972432,3855.04122495201,3737.93630069103,3737.93630069103,2489.94621399325,2796.94436255728,2616.95101015585,2981.65180080574,2948.44104837508,2887.6796218711,2666.95412806913,3127.49458306795,3213.30985294429,3288.73937675451,2103.43383077767,2498.84082640611,2435.90502782794,2363.6261624619,2485.69521931659,2475.78604008691,2603.86651554268,2622.3261394835,2871.78631692203,2821.0435220236,3111.35168093983,2871.78631692203,2595.71031723249,2765.46188753277,2806.15055361658,2746.86873769864,2915.40529390074,2935.43430453384,2707.94139735588,3505.04616282867,2967.71615780016,3251.71057635898,3375.22382768588,3250.12714259321,3392.6628800523,2915.72491952037,3734.93585890976,944.268909002353,849.449821446159,1018.32115510907,1085.82777956526,628.414187948203,751.235732961837,823.154899879996,930.246012403856,506.537070160572,562.168877476021,543.21324879266,1115.23452799576,1039.09612362203,1480.14497118886,1741.23721854378,1697.07943023439,1812.25017942375,1712.13115996047,1694.04852364017,1697.84749091721,2411.41540793267,2261.19871868513,1727.20352707231,2147.10080134689
"Bontoc",791.931476895757,767.85316227443,657.31115021844,388.369025281612,249.256791225889,310.424609111422,438.00843861878,465.220173320821,381.580390037199,381.861688826724,366.792847958509,284.800039178676,498.088187268224,36.1925097647286,0,133.700152396252,120.267991982291,162.382892462918,226.245848466942,361.298388073163,574.057278255495,761.221069907002,638.588019633943,541.311493960792,1010.04075834774,887.983963243617,1838.06159955146,1432.29471004205,1380.28356612631,1513.51913167298,1141.20996234936,2320.09864785574,2636.08734813071,3469.00055440966,2520.81794628689,1974.76182042158,2029.73028929032,2149.07930866985,3697.88793090428,2042.23835868929,3446.71368500421,3480.36868872717,3038.42713982155,3579.97911885693,2962.28394187082,2816.55608154003,3776.43490996198,3852.13128992718,3852.13128992718,3771.50579210978,3747.67675114307,3888.61071637076,3771.50579210978,3771.50579210978,2523.51570541201,2830.51385397604,2650.5205015746,3015.2212922245,2982.01053979384,2921.24911328986,2700.52361948788,3161.0640744867,3246.87934436304,3322.30886817326,2137.00332219643,2532.41031782487,2469.47451924669,2397.19565388065,2519.26471073535,2509.35553150566,2637.43600696143,2655.89563090225,2905.35580834079,2854.61301344235,3144.92117235858,2905.35580834079,2629.27980865124,2799.03137895153,2839.72004503533,2780.43822911739,2948.97478531949,2969.0037959526,2741.51088877463,3538.61565424742,3001.28564921891,3285.28006777773,3408.79331910464,3283.69663401197,3426.23237147105,2949.29441093913,3768.50535032851,977.838400421107,883.019312864913,1051.89064652782,1119.39727098402,661.983679366956,784.805224380591,856.72439129875,465.220173320821,483.670236933873,542.64230538456,522.836249685335,1148.80401941452,1072.66561504078,1513.71446260761,856.483231140736,1730.64892165314,1845.81967084251,1745.70065137922,1727.61801505892,1731.41698233596,2444.98489935142,2294.76821010388,1768.09816859653,2180.67029276565
"Balangao",893.74249428877,869.664179667442,759.122167611453,490.180042674625,120.796322141896,371.618386843685,304.826262749268,354.816848265481,262.731521855606,339.884631215751,260.939568786889,153.108357511735,599.899204661236,166.745248585401,133.700152396252,0,125.757927447692,232.312254923513,325.060262611034,843.538230873493,633.573229634332,863.032087300015,740.399037026956,643.122511353805,1111.85177574075,989.79498063663,1939.87261694447,1534.10572743506,1482.09458351932,1615.33014906599,1243.02097974237,2421.90966524875,2737.89836552372,3570.81157180268,2622.6289636799,2076.57283781459,2131.54130668333,2250.89032606287,3799.69894829729,2144.0493760823,3548.52470239722,3582.17970612019,3140.23815721457,3681.79013624994,3064.09495926383,2918.36709893304,3878.245927355,3953.94230732019,3953.94230732019,3873.31680950279,3849.48776853608,3990.42173376377,3873.31680950279,3873.31680950279,2625.32672280502,2932.32487136905,2752.33151896761,3117.03230961751,3083.82155718685,3023.06013068287,2802.3346368809,3262.87509187971,3348.69036175605,3424.11988556628,2238.81433958944,2634.22133521788,2571.28553663971,2499.00667127366,2621.07572812836,2611.16654889868,2739.24702435445,2757.70664829526,3007.1668257338,2956.42403083537,3246.73218975159,3007.1668257338,2731.09082604425,2900.84239634454,2941.53106242834,2882.24924651041,3050.7858027125,3070.81481334561,2843.32190616765,3640.42667164044,3103.09666661192,3387.09108517074,3510.60433649765,3385.50765140498,3528.04338886406,3051.10542833214,3870.31636772152,1079.64941781412,984.830330257926,1153.70166392083,1221.20828837703,763.794696759969,886.616241773603,958.535408691762,354.816848265481,477.792943256686,549.749871396611,526.912851452963,1250.61503680753,1174.4766324338,1615.52548000063,858.101062579603,1832.45993904616,1947.63068823552,1847.51166877224,1829.42903245194,1833.22799972898,2546.79591674443,2396.5792274969,3720.22620775299,2282.48131015866
"AyanganIfugao",913.316067959764,889.237753338436,778.695741282447,509.753616345618,191.020974058942,245.975131069031,398.690286543603,477.354612311363,382.358780827876,261.798928366384,385.593619846198,260.93384431241,619.47277833223,152.169497565643,120.267991982291,125.757927447692,0,112.565068390853,213.064293099255,387.925891031084,508.01397639223,882.605660971009,759.97261069795,662.696085024799,1131.42534941175,1009.36855430762,1959.44619061547,1553.67930110606,1501.66815719031,1634.90372273699,1262.59455341336,2441.48323891975,2757.47193919472,3590.38514547367,2642.20253735089,2096.14641148558,2151.11488035432,2270.46389973386,3819.27252196828,2163.62294975329,3568.09827606822,3601.75327979118,3159.81173088556,3701.36370992094,3083.66853293483,2937.94067260404,3897.81950102599,3973.51588099119,3973.51588099119,3892.89038317379,3869.06134220708,4009.99530743477,3892.89038317379,3892.89038317379,2644.90029647601,2951.89844504004,2771.90509263861,3136.6058832885,3103.39513085784,3042.63370435386,2821.90821055189,3282.4486655507,3368.26393542704,3443.69345923727,2258.38791326043,2653.79490888887,2590.8591103107,2518.58024494466,2640.64930179935,2630.74012256967,2758.82059802544,2777.28022196626,3026.74039940479,2975.99760450636,3266.30576342259,3026.74039940479,2750.66439971525,2920.41597001553,2961.10463609934,2901.8228201814,3070.3593763835,3090.3883870166,2862.89547983864,3660.00024531143,3122.67024028292,3406.66465884174,3530.17791016864,3405.08122507597,3547.61696253505,3070.67900200313,3889.88994139252,1099.22299148511,1004.40390392892,1173.27523759183,1240.78186204802,783.368270430963,906.189815444597,978.108982362756,477.354612311363,373.344328613672,438.803621894292,417.326136798605,1270.18861047852,1194.05020610479,1635.09905367162,751.552855101235,1852.03351271715,912.006168325216,1867.08524244323,1849.00260612293,1852.80157339997,2566.36949041543,2416.15280116789,1834.45008199268,2302.05488382965
"TuwaliIfugao",909.171362739415,885.093048118088,774.551036062098,505.60891112527,301.914835643493,148.774225671827,510.060362846596,1081.05538966627,493.309903890961,280.570727843268,956.19848726063,373.395574348067,615.328073111882,174.772136000346,162.382892462918,232.312254923513,112.565068390853,0,102.8640324278,284.780978513615,413.686716645614,878.46095575066,755.827905477601,658.55137980445,1127.2806441914,1005.22384908728,1955.30148539512,1549.53459588571,1497.52345196996,1630.75901751664,1258.44984819302,2437.3385336994,2753.32723397437,3586.24044025332,2638.05783213054,2092.00170626524,2146.97017513397,2266.31919451351,3815.12781674794,2159.47824453294,3563.95357084787,3597.60857457083,3155.66702566521,3697.21900470059,3079.52382771448,2933.79596738369,3893.67479580564,3969.37117577084,3969.37117577084,3888.74567795344,3864.91663698673,4005.85060221442,3888.74567795344,3888.74567795344,2640.75559125566,2947.75373981969,2767.76038741826,3132.46117806815,3099.25042563749,3038.48899913351,2817.76350533154,3278.30396033036,3364.1192302067,3439.54875401692,2254.24320804009,2649.65020366853,2586.71440509035,2514.43553972431,2636.50459657901,2626.59541734932,2754.67589280509,2773.13551674591,3022.59569418444,2971.85289928601,3262.16105820224,3022.59569418444,2746.5196944949,2916.27126479518,2956.95993087899,2897.67811496105,3066.21467116315,3086.24368179625,2858.75077461829,3655.85554009108,3118.52553506257,3402.51995362139,3526.0332049483,3400.93651985563,3543.47225731471,3066.53429678279,3885.74523617217,1095.07828626477,1000.25919870857,1169.13053237148,1236.63715682768,779.223565210614,902.045110224249,973.964277142408,1081.05538966627,340.835488224837,390.181254586142,372.454312108938,1266.04390525818,1189.90550088444,1630.95434845127,701.63383653742,1847.8888074968,858.482204197422,1862.94053722288,1844.85790090258,1848.65686817962,2562.22478519508,2412.00809594754,1704.85254489028,2297.91017860931
"Kalanguya",881.864300902075,857.785986280748,747.243974224758,478.30184928793,403.797178663139,126.4937309721,1110.24398088483,1053.74832782893,982.572451830512,353.571866723674,928.89142542329,471.815556567761,588.021011274542,222.724247475774,226.245848466942,325.060262611034,213.064293099255,102.8640324278,0,184.738419306822,363.098334182681,388.612600561384,728.520843640261,631.24431796711,1099.97358235406,977.916787249936,1927.99442355778,1522.22753404837,1470.21639013262,1603.4519556793,1231.14278635568,2410.03147186206,2726.02017213703,3558.93337841598,2610.7507702932,2064.6946444279,2119.66311329663,2239.01213267617,3787.8207549106,2132.1711826956,3536.64650901053,3570.30151273349,3128.35996382787,3669.91194286325,3052.21676587714,2906.48890554635,3866.3677339683,3942.0641139335,3942.0641139335,3861.4386161161,3837.60957514939,3978.54354037708,3861.4386161161,3861.4386161161,2613.44852941832,2920.44667798235,2740.45332558092,3105.15411623081,3071.94336380015,3011.18193729618,2790.4564434942,3250.99689849302,3336.81216836936,3412.24169217958,2226.93614620275,2622.34314183119,2559.40734325301,2487.12847788697,2609.19753474167,2599.28835551198,2727.36883096775,2745.82845490857,2995.2886323471,2944.54583744867,3234.8539963649,2995.2886323471,2719.21263265756,2888.96420295784,2929.65286904165,2870.37105312371,3038.90760932581,3058.93661995891,2831.44371278095,3628.54847825374,3091.21847322523,3375.21289178405,3498.72614311096,3373.62945801829,3516.16519547737,3039.22723494545,3858.43817433483,1067.77122442743,972.952136871231,1141.82347053414,1209.33009499034,751.916503373275,874.738048386909,946.657215305068,1053.74832782893,371.286095148785,401.203196104059,388.564500338911,1238.73684342084,1162.5984390471,1603.64728661393,742.957659680865,1820.58174565946,864.529446893341,1835.63347538554,1817.55083906524,1821.34980634228,2534.91772335774,2384.7010341102,1559.42065874194,2270.60311677197
"Ibaloi",839.524881834291,815.446567212963,704.904555156974,435.962430220146,961.647543863884,266.567475717136,1067.90456181705,1011.40890876114,940.233032762728,529.558241753295,886.552006355505,937.301211776247,545.681592206757,341.479444810053,361.298388073163,843.538230873493,387.925891031084,284.780978513615,184.738419306822,0,390.262456096782,194.427005256179,366.956615064359,269.680089391209,738.409353778157,616.352558674034,1566.43019498188,1160.66330547247,1108.65216155672,1241.8877271034,869.578557779774,2048.46724328616,2364.45594356113,3197.36914984008,2249.1865417173,1703.13041585199,1758.09888472073,1877.44790410027,3426.25652633469,1770.6069541197,3175.08228043463,3208.73728415759,2766.79573525197,3308.34771428735,2690.65253730124,2544.92467697045,3504.8035053924,3580.4998853576,3580.4998853576,3499.8743875402,3476.04534657349,3616.97931180118,3499.8743875402,3499.8743875402,2251.88430084242,2558.88244940645,2378.88909700502,2743.58988765491,2710.37913522425,2649.61770872027,2428.8922149183,2889.43266991712,2975.24793979346,3050.67746360368,1865.37191762684,2260.77891325528,2197.84311467711,2125.56424931107,2247.63330616576,2237.72412693608,2365.80460239185,2384.26422633267,2633.7244037712,2582.98160887277,2873.289767789,2633.7244037712,2357.64840408166,2527.39997438194,2568.08864046575,2508.80682454781,2677.34338074991,2697.37239138301,2469.87948420505,3266.98424967784,2729.65424464933,3013.64866320815,3137.16191453505,3012.06522944238,3154.60096690147,2677.66300636954,3496.87394575893,706.206995851524,611.387908295329,780.259241958236,847.765866414434,390.352274797373,832.398629319124,904.317796237283,1011.40890876114,513.152858718556,519.471976811655,513.873302589424,877.172614844934,801.0342104712,1242.08305803803,1503.17530539295,1459.01751708356,1574.18826627292,1474.06924680964,1455.98661048934,1459.78557776638,2173.35349478184,2023.1368055343,1388.50469692885,1909.03888819606
"Bugkalot",1647.45512505489,1623.37681043356,1512.83479837757,1243.89267344075,662.618306101265,265.185416047761,855.763262977352,1819.33915198174,1748.16327598333,431.566869877753,1694.48224957611,750.628336864082,1353.61183542736,579.249680398852,574.057278255495,633.573229634332,508.01397639223,413.686716645614,363.098334182681,390.262456096782,0,468.822279691108,984.395671658619,471.521488833366,921.695747817816,799.638952713692,1749.71658902153,1343.94969951212,1291.93855559638,1425.17412114305,1052.86495181943,2231.75363732582,2547.74233760078,1395.50632700094,2432.47293575696,1886.41680989165,1941.38527876039,2060.73429813993,3609.54292037435,1953.89334815936,3358.36867447428,3392.02367819725,2950.08212929163,1541.9511648661,2873.93893134089,2728.2110710101,3688.08989943206,3763.78627939726,3763.78627939726,3683.16078157986,3659.33174061315,3800.26570584084,3683.16078157986,3683.16078157986,2435.17069488208,2742.16884344611,2562.17549104467,2926.87628169457,2893.66552926391,2832.90410275993,2612.17860895796,3072.71906395677,3158.53433383311,3233.96385764334,2048.6583116665,2444.06530729494,2381.12950871677,2308.85064335072,2430.91970020542,2421.01052097574,2549.09099643151,2567.55062037233,2817.01079781086,2766.26800291243,3056.57616182865,2817.01079781086,2540.93479812131,2710.6863684216,2751.37503450541,2692.09321858747,2860.62977478957,2880.65878542267,2653.16587824471,3450.2706437175,2912.94063868899,3196.9350572478,3320.44830857471,3195.35162348204,3337.88736094112,2860.9494004092,3680.16033979859,1010.66317379643,915.84408624024,1084.71541990315,505.171853609756,1007.79133139163,1640.32887253972,1712.24803945788,1819.33915198174,296.410793763914,239.767246913447,253.339049267197,1060.45900888459,984.320604510859,498.604618991729,436.278455733893,1642.30391112322,724.60096527997,1657.3556408493,1639.273004529,1643.07197180604,2356.6398888215,2206.42319957396,1189.21295769249,2092.32528223572
"Pangasinan",859.018738260813,834.940423639485,724.398411583496,206.262498830377,981.141400290406,759.867159468193,1087.39841824357,1030.90276518766,959.72688918925,1144.03497930687,906.045862782027,956.795068202769,565.175448633279,727.651578488248,761.221069907002,863.032087300015,882.605660971009,878.46095575066,388.612600561384,194.427005256179,468.822279691108,0,386.450471490881,69.2677878535798,757.903210204679,635.846415100556,1585.9240514084,1180.15716189899,1128.14601798324,1261.38158352992,889.072414206296,2067.96109971268,2383.94979998765,3216.8630062666,2268.68039814382,1722.62427227852,1777.59274114725,1896.94176052679,1697.59753042553,1790.10081054623,1330.97924075507,1284.22404373436,1330.76875826807,1299.21213630664,2710.14639372776,2564.41853339697,3524.29736181892,3599.99374178412,3599.99374178412,3519.36824396672,3495.53920300001,3636.4731682277,3519.36824396672,3519.36824396672,2271.37815726894,2578.37630583297,2398.38295343154,2763.08374408143,2729.87299165078,2669.1115651468,2448.38607134482,2908.92652634364,2994.74179621998,1474.36620861632,1884.86577405337,2280.27276968181,2217.33697110363,2145.05810573759,2267.12716259229,2257.2179833626,2385.29845881837,2403.75808275919,2653.21826019772,2602.47546529929,2892.78362421552,2653.21826019772,2377.14226050818,2546.89383080847,2587.58249689227,2528.30068097433,2696.83723717643,2716.86624780953,2489.37334063157,3286.47810610436,2749.14810107585,3033.14251963467,3156.65577096158,3031.55908586891,3174.09482332799,2697.15686279607,3516.36780218545,725.700852278045,630.881764721851,799.753098384758,867.259722840956,409.846131223895,851.892485745646,923.811652663805,1030.90276518766,1221.31131640365,678.476420799743,682.039934179154,896.666471271456,820.528066897722,1261.57691446455,1522.66916181947,1478.51137351008,1593.68212269945,1493.56310323616,1475.48046691586,1479.2794341929,2192.84735120836,2042.63066196082,1038.70686231601,1928.53274462259
"Sambal",736.385687987754,712.307373366426,601.765361310437,332.823236373608,858.508350017347,637.234109195133,964.765367970513,908.269714914606,837.093838916191,1021.40192903381,783.412812508968,834.16201792971,442.54239836022,605.018528215189,638.588019633943,740.399037026956,759.97261069795,755.827905477601,728.520843640261,366.956615064359,984.395671658619,386.450471490881,0,166.540895544671,444.778973305279,322.722178201156,1272.799814509,867.032924999588,815.021781083845,948.257346630518,575.948177306896,1754.83686281328,2070.82556308825,1265.40602185755,1955.55616124442,1409.50003537912,1464.46850424785,1583.81752362739,1099.5745173455,1476.97657364683,673.955647332636,636.778139082177,960.164673195029,893.960262337002,1018.34610644734,2251.29429649757,1360.48534119238,1334.25941150509,1334.25941150509,1344.88136857651,1122.01675480448,1392.07166454883,1344.88136857651,1344.88136857651,1958.25392036954,2265.25206893357,2085.25871653214,2449.95950718203,2416.74875475137,2355.9873282474,2135.26183444542,2595.80228944424,2681.61755932058,790.327842587633,1571.74153715397,1967.14853278241,1904.21273420423,1831.93386883819,1954.00292569289,1944.0937464632,2072.17422191897,2090.63384585979,2340.09402329832,2289.35122839989,2579.65938731612,2340.09402329832,2064.01802360878,2233.76959390906,2274.45825999287,2215.17644407493,2383.71300027703,2403.74201091013,2176.24910373217,2973.35386920496,2436.02386417645,2720.01828273527,2843.53153406218,2718.43484896951,2860.97058642859,2384.03262589667,3203.24356528605,412.576615378645,317.757527822451,486.628861485358,276.116011413908,30.8797259070542,729.259435472587,801.178602390746,908.269714914606,1098.67826613059,1174.07432633235,1197.01294817222,583.542234372056,507.403829998322,948.452677565153,1209.54492492007,1165.38713661068,1280.55788580005,1180.43886633676,1162.35623001646,1166.1551972935,1879.72311430896,1729.50642506142,606.529711536368,1615.40850772319
