lon,lat,log_w_ratio_null_mean,log_w_ratio_null_sd,log_w_ratio_obs,z_obs_vs_null
120.1929009621184,4.262639343210496,-0.288167178457879,0.6216513281193158,0.06422393778150859,0.5668629669069923
120.23034435845335,4.262639343210496,-0.2876823067520691,0.618180238333477,0.06554463976351865,0.571397991414018
120.2677877547883,4.262639343210496,-0.28719743504625933,0.6147373749397811,0.06686534174552872,0.5759577849426701
120.30523115112325,4.262639343210496,-0.28671256334044964,0.611323214836443,0.06818604372753878,0.5805416814784959
120.3426745474582,4.262639343210496,-0.28622769163463985,0.6079382416137079,0.06950674570954885,0.5851489723691821
120.38011794379315,4.262639343210496,-0.28574281992883005,0.6045829455112532,0.07082744769155891,0.5897789050580357
120.41756134012812,4.262639343210496,-0.28525794822302014,0.6012578233653604,0.07214814967356897,0.594430681826501
118.957268883065,4.3078514414664495,-0.28545721688945824,0.6256855757109416,0.02787479881221877,0.5007819068637634
118.99471227939995,4.3078514414664495,-0.2839379422946621,0.6172594359351529,0.03104542612173411,0.5102933225138859
119.0321556757349,4.3078514414664495,-0.28241866769986634,0.6089051285716677,0.03421605343124945,0.5200066583013648
119.06959907206985,4.3078514414664495,-0.28208519351335376,0.6067689173580246,0.03779290657669421,0.5271827394897745
119.1070424684048,4.3078514414664495,-0.2875454756526009,0.6351357240564709,0.0433545570709839,0.5209910578013149
119.14448586473975,4.3078514414664495,-0.2930057577918449,0.6642086785237412,0.048916207565273595,0.5147809361917227
119.18192926107471,4.3078514414664495,-0.2984660399310951,0.6938990279805912,0.05447785805956684,0.5086386977912498
119.21937265740966,4.3078514414664495,-0.29889536362926844,0.6963929556826589,0.05401576797473595,0.5067701054759425
119.25681605374461,4.3078514414664495,-0.2986308783915997,0.6950986359121533,0.05272295644985281,0.5054733482254404
119.29425945007956,4.3078514414664495,-0.29836639315393115,0.6938105186014514,0.05143014492496967,0.504167245524042
119.33170284641452,4.3078514414664495,-0.2981019079162624,0.6925286383606563,0.050137333400086526,0.5028517551861765
119.36914624274947,4.3078514414664495,-0.29783742267859353,0.691253029888395,0.048844521875202496,0.5015268354191068
119.40658963908442,4.3078514414664495,-0.29757293744092483,0.6899837279694931,0.047551710350319354,0.5001924448376317
119.44403303541937,4.3078514414664495,-0.29730845220325613,0.6887207674725979,0.04625889882543621,0.49884854247895444
119.48147643175432,4.3078514414664495,-0.29704396696558727,0.6874641833477441,0.04496608730055307,0.4974950878177451
119.51891982808927,4.3078514414664495,-0.29677948172791874,0.6862140106238644,0.04367327577566904,0.49613204078137174
119.55636322442422,4.3078514414664495,-0.29651499649024987,0.684970284406243,0.0423804642507859,0.49475936176531016
119.59380662075918,4.3078514414664495,-0.29625051125258123,0.6837330398739119,0.04108765272590187,0.4933770116487161
119.63125001709413,4.3078514414664495,-0.29597357265077817,0.6823516799974702,0.03994252284248745,0.492291739494964
119.66869341342908,4.3078514414664495,-0.2954887009449684,0.6784693952380688,0.04126322482449751,0.49634062808581464
119.70613680976403,4.3078514414664495,-0.2950038292391587,0.6746083494312415,0.04258392680650758,0.5004203643940734
119.74358020609898,4.3078514414664495,-0.29451895753334895,0.6707689093408181,0.04390462878851764,0.5045308177065693
119.78102360243393,4.3078514414664495,-0.29403408582753904,0.6669514480998514,0.045225330770527705,0.5086718344560445
119.81846699876888,4.3078514414664495,-0.2935492141217294,0.6631563452723659,0.04654603275253777,0.5128432371925601
119.85591039510383,4.3078514414664495,-0.2930643424159195,0.6593839869118788,0.04786673473454783,0.5170448235286459
119.89335379143878,4.3078514414664495,-0.29257947071010987,0.6556347656164231,0.0491874367165579,0.5212763650587396
119.93079718777373,4.3078514414664495,-0.29209459900430007,0.6519090805797164,0.05050813869856796,0.5255376062536286
119.96824058410868,4.3078514414664495,-0.29160972729849066,0.6482073376381771,0.051828840680578026,0.5298282633307256
120.00568398044365,4.3078514414664495,-0.29112485559268036,0.6445299493134099,0.05314954266258809,0.5341480231011906
120.0431273767786,4.3078514414664495,-0.29063998388687057,0.640877334849824,0.05447024464459904,0.5384965417950673
120.08057077311355,4.3078514414664495,-0.2901551121810609,0.6372499202469736,0.055790946626609106,0.5428734438657828
120.1180141694485,4.3078514414664495,-0.2896702404752511,0.6336481382862473,0.05711164860861917,0.5472783207755805
120.15545756578345,4.3078514414664495,-0.2891853687694414,0.6300724285514901,0.058432350590629234,0.5517107297636068
120.1929009621184,4.3078514414664495,-0.2887004970636318,0.6265232374431225,0.0597530525726393,0.5561701925986499
120.23034435845335,4.3078514414664495,-0.2882156253578219,0.623001018185317,0.06107375455464936,0.5606561943187262
