"","cent2084","agut1237","akla1241","alan1249","arta1239","pamp1244","aben1249","amba1267","maga1263","magi1241","babu1242","bala1310","bant1288","bata1301","buhi1245","buhi1243","cent2087","irig1242","koro1310","sara1326","binu1244","boli1256","cent2292","guin1256","boto1242","butu1244","capi1239","cebu1242","cuyo1237","casi1235","dupa1235","gadd1244","gian1241","hanu1241","hili1240","ibal1244","iban1267","amga1235","bata1298","kele1259","ilok1237","ilon1239","alab1246","atii1237","iray1237","ivat1242","isin1239","isna1241","itaw1240","bino1237","kaga1256","kala1388","lubu1243","limo1248","lowe1412","sout2908","kaya1320","kama1363","kank1243","nort2877","pamp1243","kina1250","magu1243","mama1275","cama1250","atam1240","diba1242","ilia1236","cota1241","sara1327","mati1250","west2555","mans1262","mara1404","masb1238","pang1290","rata1245","romb1245","sout2916","wara1300","tina1248","sang1337","remo1247","west2557","cent2089","suri1273","tady1237","tbol1240","taga1270","cent2090","cala1258","taus1251","tiru1241","yoga1237"
"sout2916",6010.6341046086,3719.98529984194,4800.21412629267,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4800.21412629267,3719.98529984194,5090.47159841496,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,6010.6341046086,6010.6341046086,6010.6341046086,4800.21412629267,5090.47159841496,4800.21412629267,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,4800.21412629267,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4800.21412629267,4800.21412629267,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4800.21412629267,6010.6341046086,6010.6341046086,6010.6341046086,4800.21412629267,4800.21412629267,4800.21412629267,5222.45424519902,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,6010.6341046086,4800.21412629267,4800.21412629267,0,4800.21412629267,6010.6341046086,6760.46798272896,5222.45424519902,4800.21412629267,4800.21412629267,4800.21412629267,5090.47159841496,4800.21412629267,5222.45424519902,3719.98529984194,3719.98529984194,4800.21412629267,4800.21412629267,6010.6341046086
"wara1300",6010.6341046086,4800.21412629267,3201.70265576022,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,3201.70265576022,4800.21412629267,5090.47159841496,2523.46027265302,2523.46027265302,2523.46027265302,4428.04484206979,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,2875.6889427694,3201.70265576022,2875.6889427694,3201.70265576022,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,5090.47159841496,3201.70265576022,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,3201.70265576022,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,3610.34910506634,3833.87636216406,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,2875.6889427694,6010.6341046086,6010.6341046086,6010.6341046086,3201.70265576022,4428.04484206979,2875.6889427694,5222.45424519902,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,3833.87636216406,4428.04484206979,1728.84398442739,6010.6341046086,3201.70265576022,3201.70265576022,4800.21412629267,0,6010.6341046086,6760.46798272896,5222.45424519902,4428.04484206979,4428.04484206979,2875.6889427694,5090.47159841496,4428.04484206979,5222.45424519902,4800.21412629267,4800.21412629267,2875.6889427694,4428.04484206979,6010.6341046086
"tina1248",5307.65093095348,6010.6341046086,6010.6341046086,6010.6341046086,5307.65093095348,5307.65093095348,2024.65019840656,2024.65019840656,2024.65019840656,2024.65019840656,5307.65093095348,5307.65093095348,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,1024.23681425178,5307.65093095348,5307.65093095348,2024.65019840656,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5307.65093095348,5307.65093095348,5307.65093095348,6010.6341046086,6010.6341046086,6010.6341046086,5307.65093095348,5307.65093095348,5307.65093095348,5307.65093095348,5307.65093095348,5307.65093095348,5307.65093095348,6010.6341046086,6010.6341046086,6010.6341046086,5307.65093095348,5307.65093095348,5307.65093095348,5307.65093095348,5307.65093095348,6010.6341046086,6010.6341046086,5307.65093095348,5307.65093095348,5307.65093095348,5307.65093095348,5307.65093095348,6010.6341046086,5307.65093095348,5307.65093095348,3392.51800202773,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5307.65093095348,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,0,6760.46798272896,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5307.65093095348
"sang1337",6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272897,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,0,6760.46798272897,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896,6760.46798272896
"remo1247",6010.6341046086,5222.45424519902,5222.45424519902,5222.45424519902,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,5222.45424519902,5222.45424519902,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,3858.92161501736,5222.45424519902,5222.45424519902,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519903,5222.45424519902,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,5222.45424519902,5222.45424519902,3858.92161501736,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,6010.6341046086,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,6010.6341046086,6760.46798272897,0,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,4160.74354702641,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,6010.6341046086
"west2557",6010.6341046086,4800.21412629267,4428.04484206979,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4800.21412629267,5090.47159841496,4428.04484206979,4428.04484206979,4428.04484206979,3958.64536812145,3958.64536812145,4163.81663793555,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,3958.64536812145,5090.47159841496,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,4428.04484206979,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4163.81663793555,4428.04484206979,5222.45424519902,4163.81663793555,4163.81663793555,4163.81663793555,4163.81663793555,4163.81663793555,4163.81663793555,4163.81663793555,4428.04484206979,4163.81663793555,4428.04484206979,6010.6341046086,4428.04484206979,4428.04484206979,4800.21412629267,4428.04484206979,6010.6341046086,6760.46798272896,5222.45424519902,0,1264.78173186815,4428.04484206979,5090.47159841496,3958.64536812145,5222.45424519902,4800.21412629267,4800.21412629267,4428.04484206979,3958.64536812145,6010.6341046086
"cent2089",6010.6341046086,4800.21412629267,4428.04484206979,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4800.21412629267,5090.47159841496,4428.04484206979,4428.04484206979,4428.04484206979,3958.64536812145,3958.64536812145,4163.81663793555,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,3958.64536812145,5090.47159841496,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,4428.04484206979,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4163.81663793555,4428.04484206979,5222.45424519902,4163.81663793555,4163.81663793555,4163.81663793555,4163.81663793555,4163.81663793555,4163.81663793555,4163.81663793555,4428.04484206979,4163.81663793555,4428.04484206979,6010.6341046086,4428.04484206979,4428.04484206979,4800.21412629267,4428.04484206979,6010.6341046086,6760.46798272896,5222.45424519902,1264.78173186815,0,4428.04484206979,5090.47159841496,3958.64536812145,5222.45424519902,4800.21412629267,4800.21412629267,4428.04484206979,3958.64536812145,6010.6341046086
"suri1273",6010.6341046086,4800.21412629267,3201.70265576022,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,3201.70265576022,4800.21412629267,5090.47159841496,2875.6889427694,2875.6889427694,2875.6889427694,4428.04484206979,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,2146.2890881615,3201.70265576022,2452.32506455432,3201.70265576022,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,5090.47159841496,3201.70265576022,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,3201.70265576022,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,3610.34910506634,3833.87636216406,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,1570.27145666924,6010.6341046086,6010.6341046086,6010.6341046086,3201.70265576022,4428.04484206979,2146.2890881615,5222.45424519902,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,3833.87636216406,4428.04484206979,2875.6889427694,6010.6341046086,3201.70265576022,3201.70265576022,4800.21412629267,2875.6889427694,6010.6341046086,6760.46798272896,5222.45424519902,4428.04484206979,4428.04484206979,0,5090.47159841496,4428.04484206979,5222.45424519902,4800.21412629267,4800.21412629267,2146.2890881615,4428.04484206979,6010.6341046086
"tady1237",6010.6341046086,5090.47159841496,5090.47159841496,1171.67555628312,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5090.47159841496,5090.47159841496,3475.76665788696,5090.47159841496,5090.47159841496,5090.47159841496,5090.47159841496,5090.47159841496,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5090.47159841496,5090.47159841496,5090.47159841496,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,5090.47159841496,3475.76665788696,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,5090.47159841496,2440.86760671847,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5090.47159841496,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,5090.47159841496,5090.47159841496,5090.47159841496,5222.45424519902,5090.47159841496,5090.47159841496,5090.47159841496,5090.47159841496,5090.47159841496,5090.47159841496,5090.47159841496,5090.47159841496,5090.47159841496,5090.47159841496,6010.6341046086,5090.47159841496,5090.47159841496,5090.47159841496,5090.47159841496,6010.6341046086,6760.46798272896,5222.45424519902,5090.47159841496,5090.47159841496,5090.47159841496,0,5090.47159841496,5222.45424519902,5090.47159841496,5090.47159841496,5090.47159841496,5090.47159841496,6010.6341046086
"tbol1240",6010.6341046086,4800.21412629267,4428.04484206979,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4800.21412629267,5090.47159841496,4428.04484206979,4428.04484206979,4428.04484206979,1073.42212669082,1073.42212669082,4163.81663793555,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,3279.18879842055,5090.47159841496,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,4428.04484206979,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4163.81663793555,4428.04484206979,5222.45424519902,4163.81663793555,4163.81663793555,4163.81663793555,4163.81663793555,4163.81663793555,4163.81663793555,4163.81663793555,4428.04484206979,4163.81663793555,4428.04484206979,6010.6341046086,4428.04484206979,4428.04484206979,4800.21412629267,4428.04484206979,6010.6341046086,6760.46798272896,5222.45424519902,3958.64536812145,3958.64536812145,4428.04484206979,5090.47159841496,0,5222.45424519902,4800.21412629267,4800.21412629267,4428.04484206979,2625.34146937998,6010.6341046086
"taga1270",6010.6341046086,5222.45424519902,5222.45424519902,5222.45424519902,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,5222.45424519902,5222.45424519902,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4160.74354702641,5222.45424519902,5222.45424519902,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519903,5222.45424519902,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,5222.45424519902,5222.45424519902,4160.74354702641,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,6010.6341046086,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,6010.6341046086,6760.46798272896,4160.74354702641,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,0,5222.45424519902,5222.45424519902,5222.45424519902,5222.45424519902,6010.6341046086
"cent2090",6010.6341046086,3274.37403718463,4800.21412629267,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4800.21412629267,2010.18213258557,5090.47159841496,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,6010.6341046086,6010.6341046086,6010.6341046086,4800.21412629267,5090.47159841496,4800.21412629267,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,4800.21412629267,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4800.21412629267,4800.21412629267,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4800.21412629267,6010.6341046086,6010.6341046086,6010.6341046086,4800.21412629267,4800.21412629267,4800.21412629267,5222.45424519902,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,6010.6341046086,4800.21412629267,4800.21412629267,3719.98529984194,4800.21412629267,6010.6341046086,6760.46798272896,5222.45424519902,4800.21412629267,4800.21412629267,4800.21412629267,5090.47159841496,4800.21412629267,5222.45424519902,0,3274.37403718463,4800.21412629267,4800.21412629267,6010.6341046086
"cala1258",6010.6341046086,2464.83336343841,4800.21412629267,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4800.21412629267,3274.37403718463,5090.47159841496,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,6010.6341046086,6010.6341046086,6010.6341046086,4800.21412629267,5090.47159841496,4800.21412629267,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,4800.21412629267,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4800.21412629267,4800.21412629267,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4800.21412629267,6010.6341046086,6010.6341046086,6010.6341046086,4800.21412629267,4800.21412629267,4800.21412629267,5222.45424519902,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,4800.21412629267,6010.6341046086,4800.21412629267,4800.21412629267,3719.98529984194,4800.21412629267,6010.6341046086,6760.46798272896,5222.45424519902,4800.21412629267,4800.21412629267,4800.21412629267,5090.47159841496,4800.21412629267,5222.45424519902,3274.37403718463,0,4800.21412629267,4800.21412629267,6010.6341046086
"taus1251",6010.6341046086,4800.21412629267,3201.70265576022,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,3201.70265576022,4800.21412629267,5090.47159841496,2875.6889427694,2875.6889427694,2875.6889427694,4428.04484206979,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,1045.72096803183,3201.70265576022,2452.32506455432,3201.70265576022,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,5090.47159841496,3201.70265576022,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,3201.70265576022,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,3610.34910506634,3833.87636216406,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,2146.2890881615,6010.6341046086,6010.6341046086,6010.6341046086,3201.70265576022,4428.04484206979,1813.24941705847,5222.45424519902,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,3833.87636216406,4428.04484206979,2875.6889427694,6010.6341046086,3201.70265576022,3201.70265576022,4800.21412629267,2875.6889427694,6010.6341046086,6760.46798272896,5222.45424519902,4428.04484206979,4428.04484206979,2146.2890881615,5090.47159841496,4428.04484206979,5222.45424519902,4800.21412629267,4800.21412629267,0,4428.04484206979,6010.6341046086
"tiru1241",6010.6341046086,4800.21412629267,4428.04484206979,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4800.21412629267,5090.47159841496,4428.04484206979,4428.04484206979,4428.04484206979,2625.34146937998,2625.34146937998,4163.81663793555,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4428.04484206979,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,3279.18879842055,5090.47159841496,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5222.45424519902,4428.04484206979,5090.47159841496,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,6010.6341046086,6010.6341046086,6010.6341046086,4428.04484206979,4163.81663793555,4428.04484206979,5222.45424519902,4163.81663793555,4163.81663793555,4163.81663793555,4163.81663793555,4163.81663793555,4163.81663793555,4163.81663793555,4428.04484206979,4163.81663793555,4428.04484206979,6010.6341046086,4428.04484206979,4428.04484206979,4800.21412629267,4428.04484206979,6010.6341046086,6760.46798272896,5222.45424519902,3958.64536812145,3958.64536812145,4428.04484206979,5090.47159841496,2625.34146937998,5222.45424519902,4800.21412629267,4800.21412629267,4428.04484206979,0,6010.6341046086
"yoga1237",2481.36302006827,6010.6341046086,6010.6341046086,6010.6341046086,3304.84652510398,2481.36302006827,5307.65093095348,5307.65093095348,5307.65093095348,5307.65093095348,4906.1939289813,4286.52922538778,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5307.65093095348,4286.52922538778,4286.52922538778,5307.65093095348,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,3304.84652510398,3304.84652510398,2013.7564634882,6010.6341046086,6010.6341046086,6010.6341046086,4286.52922538778,2481.36302006827,4286.52922538778,4286.52922538778,4286.52922538778,3934.20179846154,4286.52922538778,6010.6341046086,6010.6341046086,6010.6341046086,4906.1939289813,4286.52922538778,2481.36302006827,2481.36302006827,4286.52922538778,6010.6341046086,6010.6341046086,4286.52922538778,4286.52922538778,4286.52922538778,4286.52922538778,4286.52922538778,6010.6341046086,4286.52922538778,4286.52922538778,5307.65093095348,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,4286.52922538778,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,5307.65093095348,6760.46798272896,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,6010.6341046086,0
