"","cent2084","agut1237","akla1241","alan1249","arta1239","pamp1244","aben1249","amba1267","maga1263","magi1241","babu1242","bala1310","bant1288","bata1301","buhi1245","cent2087","buhi1243","irig1242","koro1310","sara1326","binu1244","boli1256","cent2292","guin1256","boto1242","butu1244","capi1239","cebu1242","cuyo1237","casi1235","dupa1235","gadd1244","gian1241","hanu1241","hili1240","ibal1244","iban1267","amga1235","bata1298","kele1259","ilok1237","ilon1239","ivat1242","alab1246","atii1237","iray1237","isin1239","isna1241","itaw1240","bino1237","kaga1256","kala1388","lowe1412","lubu1243","limo1248","sout2908","kaya1320","kama1363","kank1243","nort2877","pamp1243","kina1250","magu1243","mama1275","cama1250","atam1240","diba1242","ilia1236","cota1241","sara1327","mati1250","west2555","mans1262","mara1404","taga1270","masb1238","pang1290","rata1245","romb1245","sout2916","wara1300","tina1248","sang1337","remo1247","west2557","cent2089","suri1273","tady1237","tbol1240","cent2090","cala1258","taus1251","tiru1241","yoga1237"
"isin1239",1327.2872673108,1511.40424495784,1920.20823749914,1281.87736814646,257.634011984613,962.319142751118,734.034277520984,725.019242177081,934.828946580484,758.28085203443,960.492391790898,386.64568062077,1432.55885517947,1631.34706702233,1515.21668393697,685.278658471565,1606.91806527192,1696.0149618197,3415.04059670362,3520.70206521982,2459.34175576563,543.127224645073,382.214227271172,358.653508713219,711.84116116389,2168.55807727065,2096.63194371812,2364.04193175321,1695.33499532666,363.488389467572,721.645207820875,110.434072569851,3052.7830154036,1624.96538118165,2325.95544841797,206.860207504799,649.906607512608,284.653809036228,250.686969552289,191.873837601387,203.537570945395,203.70099316595,1087.06126891961,656.354546477517,2572.21005774395,1151.73661743367,0,1075.14412184181,1256.03344877084,921.48006991237,1587.84372846258,3139.52741807544,508.785998359217,1004.02575283941,1159.29099639459,476.418963213549,104.328626510268,2721.41818328907,329.761626869225,414.298295213087,999.938510349383,2617.09229053349,3086.98379637115,2138.59605454695,664.185289803552,2703.51475798933,2756.84080420576,2864.99589764771,2852.49770567571,3557.74043357003,2672.88170518829,2702.71672499128,3270.68119925569,2699.15923429023,1292.90646093871,1697.92842880711,407.068647947555,1689.99545749945,1461.72190502437,3074.61954694924,2143.53527808423,700.345127665267,3753.43691153654,1063.01454750737,2375.88676834687,2342.27216016916,2333.72981337841,1350.22937281712,3050.33423035896,1606.58923870529,1530.52106570745,3377.98474060629,2903.94460964131,337.309939455816
"isna1241",350.822021286201,3579.51368413984,2016.84815503377,1378.51728568109,1215.13072648675,144.113714447884,830.674195055616,821.659159711713,1031.46886411512,854.920769569062,401.097659430913,911.070061483348,1529.1987727141,3671.88967041755,1611.8566014716,1973.87110581533,1703.55798280655,1792.65487935433,3511.68051423825,3617.34198275446,2555.98167330026,639.767142179705,749.456027181872,774.743376733383,808.481078698522,2265.19799480528,2193.27186125275,2460.68184928784,3602.83967474472,1681.62768018542,636.50829712031,989.53385215444,3149.42293293823,1721.60529871628,2422.5953659526,873.175478012105,521.191194908234,840.612621298739,937.278569652148,886.969885708425,1259.37459400155,1182.87414549155,527.666536559621,1413.43337039258,2668.84997527858,1248.3765349683,1075.14412184181,0,308.699915923457,332.418676276674,3541.48145366886,3236.16733561007,435.253690884981,781.440860865926,316.594186265774,800.494641865073,970.764125524564,2818.0581008237,695.408010586916,684.824390675269,1096.57842788401,2713.73220806813,3183.62371390579,2235.23597208158,1778.65012920722,2800.15467552396,2853.4807217404,2961.63581518234,2949.13762321034,3654.38035110466,2769.52162272292,2799.35664252592,3367.32111679032,2795.79915182486,1389.54637847334,1794.56834634175,913.513364246886,1786.63537503408,1558.361822559,3171.25946448388,2240.17519561886,796.985045199899,3850.07682907117,1159.654465042,2472.5266858815,2438.91207770379,2430.36973091304,1446.86929035175,3146.97414789359,3737.2567833422,1627.16098324208,3474.62465814092,3000.58452717594,1174.3887277792
"itaw1240",170.87450470755,3760.40301106887,2197.7374819628,1559.40661261012,649.917923264721,388.669952203341,1011.56352198464,1002.54848664074,1212.35819104415,1035.81009649809,432.605454497179,344.777585891533,1710.08809964313,3852.77899734657,1792.74592840063,2154.76043274436,1884.44730973558,1973.54420628336,3692.56984116728,3798.23130968349,2736.87100022929,820.656469108735,447.857363669414,449.836927884807,989.370405627552,2446.08732173431,2374.16118818178,2641.57117621687,3783.72900167375,761.230739600563,336.399086346859,1170.42317908347,3330.31225986726,1902.49462564531,2603.48469288163,1054.06480494113,212.77790058768,482.432603485996,476.897832704813,1067.85921263745,1440.26392093058,668.857115334169,1045.36570387515,1594.3226973216,2849.73930220761,1429.26586189733,1256.03344877084,308.699915923457,0,337.88840988445,3722.37078059789,3417.0566625391,229.960620505271,307.340206335574,112.069424981086,324.266904632371,1151.65345245359,2998.94742775273,876.297337515945,865.713717604298,1277.46775481304,2894.62153499716,3364.51304083482,2416.12529901061,1959.53945613624,2981.04400245299,3034.37004866943,3142.52514211137,3130.02695013937,3835.26967803369,2950.41094965195,2980.24596945495,3548.21044371935,2976.68847875389,1570.43570540237,1975.45767327077,1094.40269117592,1967.52470196311,1739.25114948803,3352.1487914129,2421.06452254789,977.874372128928,4030.9661560002,1340.54379197103,2653.41601281053,2619.80140463282,2611.25905784207,1627.75861728078,3327.86347482262,3918.14611027122,1808.05031017111,3655.51398506995,3181.47385410497,513.350253532647
"bino1237",951.038323407868,3425.8496322104,1863.18410310433,1224.85323375165,1061.46667455731,586.070198848191,677.010143126174,667.995107782272,877.804812185675,701.256717639621,584.243447887971,308.586922009526,1375.53472078466,3518.2256184881,1458.19254954216,1820.20705388589,1549.89393087711,1638.99082742489,3358.01646230881,3463.67793082502,2402.31762137082,486.103090250264,256.185442507723,277.927458400938,654.817026769081,2111.53394287584,2039.60780932331,2307.0177973584,3449.17562281527,1527.96362825598,1167.94796336204,835.869800224998,2995.75888100879,1567.94124678684,2268.93131402316,719.511426082663,485.828009279637,686.948569369297,783.614517722707,733.305833778984,1105.71054207211,1029.21009356211,710.812325016679,1259.76931846313,2515.18592334914,1094.71248303886,921.48006991237,332.418676276674,337.88840988445,0,3387.81740173942,3082.50328368063,239.958126107882,128.020687778123,237.708439416012,175.056002842875,817.100073595122,2664.39404889426,541.743958657475,246.335057369348,942.914375954573,2560.06815613869,3029.95966197634,2081.57192015214,1624.98607727777,2646.49062359452,2699.81666981095,2807.9717632529,2795.4735712809,3500.71629917522,2615.85757079348,2645.69259059647,3213.65706486088,2642.13509989542,1235.8823265439,1640.9042944123,759.849312317444,1632.97132310464,1404.69777062956,3017.59541255443,2086.51114368942,643.320993270458,3696.41277714173,1005.99041311256,2318.86263395206,2285.24802577435,2276.7056789836,1293.20523842231,2993.31009596415,3583.59273141275,1473.49693131264,3320.96060621148,2846.9204752465,1020.72467584976
"kaga1256",3793.62459913784,66.0040373768228,411.278051912883,536.870719692021,1900.846601992,3428.65647457817,1026.18177236498,795.945176721377,993.879372530927,818.038576056583,3426.82972361795,3599.99228528388,405.281786428608,198.253753544451,459.852031967469,813.915413324861,704.729614279266,703.765511419737,3127.29314091728,3232.95460943348,855.270946812376,900.131971536697,3438.37825098241,3463.66560053392,935.071088168417,1880.81062148431,706.492225904061,574.468841520736,129.279884052893,1529.0637458609,4010.53423909202,1710.62648623103,2765.03555961725,387.979317550385,386.266151801506,1611.47141355778,3869.1144521624,1700.75624853735,3626.20079345268,1609.96361477093,1308.32773217437,1877.63139826688,3553.39860074666,918.161703267882,483.796286346086,502.767320268958,1587.84372846258,3541.48145366886,3722.37078059789,3387.81740173942,0,2851.7799622891,3601.89473118428,3470.36308466646,3625.62832822164,3489.41686566561,1440.37281854661,2433.67072750273,3384.33023438745,3373.7466144758,877.91285182502,399.058019239408,1079.0244066334,1850.84859876061,854.217295386722,1201.84270224009,2469.09334841942,2577.24844186137,1853.29188800919,3269.99297778369,2385.13424940194,2414.96926920494,2982.93374346935,1934.75816985525,898.976510813024,701.552273201364,1334.01151849172,322.825417129975,434.934272082078,931.92512939097,1948.50363250196,1028.89681950887,1504.23241960787,1184.24069199978,466.257010004129,466.901342056202,2045.98235759207,636.125823905425,2051.12841269244,230.802251066533,325.374671870872,1235.29032304802,1904.73879197479,3863.31095157973
"kala1388",3488.31048107905,2889.81219276007,1915.39503995784,2185.62621030861,3598.73883222849,3123.34235651938,2704.5663046629,2534.99326265335,2744.80296705676,2568.2548725107,3121.51560555916,3294.67816722509,1929.46720613739,2982.18817903778,2418.96552609913,1980.40581402968,1710.09269102089,1799.18958756868,338.662822679366,383.17537263773,698.300671782002,2704.15043841333,3133.06413292361,3158.35148247513,2682.37318830581,1196.11128387707,1596.28618007705,1391.59513835963,2913.13818336495,3121.36712723811,3705.22012103323,3373.14195789618,93.5990613217325,2528.71422334381,1732.89387457283,2937.55877424573,3563.80033410361,3224.22072704048,3320.88667539389,3270.57799145017,3133.26670360883,3566.4822512333,3248.08448268786,2100.51458650765,1979.14848389882,2135.1618375565,3139.52741807544,3236.16733561007,3417.0566625391,3082.50328368063,2851.7799622891,0,3296.58061312549,3165.04896660767,3320.31421016285,3184.10274760682,3035.14742175819,801.223172721704,3079.01611632866,3068.43249641701,2657.48765884195,2024.03071668836,406.745494229277,1166.14926115337,2178.91856263051,484.361916688494,616.31198494474,380.487617424828,574.926538342344,483.063722978796,456.083697735314,489.002674959493,171.343335921688,744.058383871364,2076.62759458842,1693.11523126582,2977.89666048051,2593.74429966161,1958.6302559823,2481.55797310411,1643.18951444316,2670.87715480718,615.9349064907,2599.39391209468,1782.82519450173,1749.21058632402,1361.28301998483,2253.97821497928,490.424521192123,3047.55529196243,2434.26990786961,1383.63593124033,589.09976822374,3557.99683352094
"lowe1412",396.957471518774,3639.92696165526,2077.26143254919,1438.93056319651,485.170426401315,800.147528293052,891.087472571035,882.072437227133,1091.88214163054,915.334047084482,798.320777332832,122.20178116988,1589.61205022952,3732.30294793296,1672.26987898702,2034.28438333075,1763.97126032197,1853.06815686975,3572.09379175367,3677.75526026988,2616.39495081568,700.180419695125,225.836404222059,223.488118571798,868.894356213942,2325.6112723207,2253.68513876817,2521.09512680326,3663.25295226014,617.366074822237,413.536361464934,398.686549277085,3209.83621045365,1782.0185762317,2483.00864346802,933.588755527524,275.836892735908,252.657170223221,258.336661406874,339.134514146028,1319.78787151697,489.589341563199,924.88965446154,1473.846647908,2729.263252794,1308.78981248372,508.785998359217,435.253690884981,229.960620505271,239.958126107882,3601.89473118428,3296.58061312549,0,131.140076004942,134.442370515154,117.213798593465,1031.17740303998,2878.47137833912,755.821288102336,274.124665698818,1156.99170539943,2774.14548558355,3244.03699142121,2295.649249597,1839.06340672263,2860.56795303938,2913.89399925582,3022.04909269776,3009.55090072576,3714.79362862008,2829.93490023834,2859.76992004134,3427.73439430574,2856.21242934028,1449.95965598876,1854.98162385716,973.926641762305,1847.0486525495,1618.77510007442,3231.6727419993,2300.58847313428,857.398322715318,3910.49010658659,1220.06774255742,2532.93996339692,2499.32535521921,2490.78300842846,1507.28256786717,3207.38742540901,3797.67006085761,1687.5742607575,3535.03793565634,3060.99780469136,370.899563107964
"lubu1243",477.431701439054,3508.39531513744,1945.72978603137,1307.39891667869,560.973121479732,668.615881775232,759.555826053215,750.540790709312,960.350495112716,783.802400566662,666.789130815011,180.603950316975,1458.0804037117,3600.77130141514,1540.7382324692,1902.75273681293,1632.43961380415,1721.53651035193,3440.56214523585,3546.22361375206,2484.86330429786,568.648773177304,161.633780185853,175.508296751083,737.362709696121,2194.07962580288,2122.15349225035,2389.56348028544,3531.72130574232,701.431271019241,542.581287303352,420.522947722092,3078.30456393583,1650.48692971388,2351.4769969502,802.057109009704,402.871894317319,240.103369464602,291.771486475552,334.733585749492,1188.25622499915,553.635922970086,793.35800794372,1342.31500139017,2597.73160627618,1177.2581659659,1004.02575283941,781.440860865926,307.340206335574,128.020687778123,3470.36308466646,3165.04896660767,131.140076004942,0,195.272476596005,48.8659265370139,899.645756522163,2746.9397318213,310.087203936238,182.651866424897,1025.46005888161,2642.61383906573,3112.50534490338,2164.11760307918,1707.53176020481,2729.03630652156,2782.362352738,2890.51744617994,2878.01925420794,3583.26198210226,2698.40325372052,2728.23827352352,3296.20274778792,2724.68078282246,1318.42800947094,1723.44997733934,842.394995244485,1715.51700603168,1487.2434535566,3100.14109548147,2169.05682661646,725.866676197498,3778.95846006877,1088.5360960396,2401.4083168791,2367.79370870139,2359.25136191064,1375.75092134935,3075.85577889119,3666.13841433979,1556.04261423968,3403.50628913852,2929.46615817354,467.244473566799
"limo1248",282.425286847775,3663.66055869262,2100.99502958655,1462.66416023387,601.49057817358,823.881125330412,914.821069608395,905.806034264492,1115.6157386679,939.067644121841,822.054374370191,256.347004901925,1613.34564726688,3756.03654497032,1696.00347602438,2058.01798036811,1787.70485735933,1876.80175390711,3595.82738879103,3701.48885730724,2640.12854785304,723.914016732484,339.374926859911,343.564507032893,892.627953251301,2349.34486935806,2277.41873580553,2544.82872384062,3686.9865492975,725.526479669862,397.070950420564,532.741616683419,3233.56980749101,1805.75217326906,2506.74224050538,957.322352564884,257.432461193935,383.680025465584,392.347439115509,472.53035581363,1343.52146855433,612.099628332044,948.6232514989,1497.58024494535,2752.99684983136,1332.52340952108,1159.29099639459,316.594186265774,112.069424981086,237.708439416012,3625.62832822164,3320.31421016285,134.442370515154,195.272476596005,0,214.10483142711,1054.91100007734,2902.20497537648,779.554885139695,374.345524463638,1180.72530243679,2797.87908262091,3267.77058845856,2319.38284663436,1862.79700375999,2884.30155007674,2937.62759629318,3045.78268973512,3033.28449776312,3738.52722565744,2853.6684972757,2883.5035170787,3451.4679913431,2879.94602637764,1473.69325302612,1878.71522089452,997.660238799665,1870.78224958686,1642.50869711178,3255.40633903665,2324.32207017164,881.131919752678,3934.22370362395,1243.80133959478,2556.67356043428,2523.05895225657,2514.51660546582,1531.01616490453,3231.12102244637,3821.40365789497,1711.30785779486,3558.7715326937,3084.73140172872,474.987869752995
"sout2908",495.103869515579,3527.44909613659,1964.78356703052,1326.45269767783,513.659830066497,687.66966277438,778.609607052363,769.59457170846,979.404276111863,802.856181565809,685.842911814159,135.829336384139,1477.13418471084,3619.82508241429,1559.79201346835,1921.80651781208,1651.4933948033,1740.59029135108,3459.615926235,3565.2773947512,2503.91708529701,587.702554176452,126.466324846673,135.171699090531,756.416490695269,2213.13340680203,2141.20727324949,2408.61726128459,3550.77508674146,654.849468449603,529.357068592818,372.276994800534,3097.35834493497,1669.54071071303,2370.53077794935,821.110890008852,392.814725334377,193.921357982127,242.908512832874,288.597199477586,1207.31000599829,505.318870898593,812.411788942867,1361.36878238932,2616.78538727533,1196.31194696505,476.418963213549,800.494641865073,324.266904632371,175.056002842875,3489.41686566561,3184.10274760682,117.213798593465,48.8659265370139,214.10483142711,0,918.699537521311,2765.99351282045,280.936967007973,162.155824624809,1044.51383988076,2661.66762006487,3131.55912590253,2183.17138407833,1726.58554120396,2748.09008752071,2801.41613373714,2909.57122717909,2897.07303520709,3602.31576310141,2717.45703471966,2747.29205452266,3315.25652878707,2743.73456382161,1337.48179047009,1742.50375833849,861.448776243633,1734.57078703083,1506.29723455575,3119.19487648062,2188.11060761561,744.920457196646,3798.01224106792,1107.58987703874,2420.46209787824,2386.84748970053,2378.30514290979,1394.8047023485,3094.90955989034,3685.19219533894,1575.09639523883,3422.56007013767,2948.51993917269,423.832349234866
"kaya1320",1222.90727099355,1551.01270727946,1815.82824118189,1177.49737182921,361.332216189138,857.93914643387,629.654281203736,620.639245859833,830.448950263236,653.900855717182,856.11239547365,422.644636427248,1328.17885886222,1551.78449215797,1410.83668761972,812.872147702792,1502.53806895467,1591.63496550245,3310.66060038637,3416.32206890258,2354.96175944838,438.747228327825,374.842372555036,356.107119453711,607.461164846642,2064.1780809534,1992.25194740087,2259.66193543596,3401.81976089284,466.311651830392,1439.81691094772,172.142361370854,2948.40301908635,1520.5853848644,2221.57545210072,110.145677120789,1298.39712401811,294.412993914843,294.436730128018,202.356536152054,195.079286903793,307.822328648322,982.681272602358,1212.4134565407,2467.8300614267,1047.35662111642,104.328626510268,970.764125524564,1151.65345245359,817.100073595122,1440.37281854661,3035.14742175819,1031.17740303998,899.645756522163,1054.91100007734,918.699537521311,0,2617.03818697182,281.816980807166,391.143438590843,895.558514032135,2512.71229421625,2982.60380005391,2034.2160582297,756.393870715987,2599.13476167208,2652.46080788852,2760.61590133046,2748.11770935846,3453.36043725278,2568.50170887104,2598.33672867404,3166.30120293844,2594.77923797298,1188.52646462146,1593.54843248987,316.531796683596,1585.6154611822,1357.34190870712,2970.239550632,2039.15528176698,595.965131348019,3649.05691521929,958.634551190117,2271.50677202962,2237.89216385191,2229.34981706116,1245.84937649987,2945.95423404171,1674.41366056196,1426.1410693902,3273.60474428904,2799.56461332406,430.361864094938
"kama1363",3070.20124629268,2471.7029579737,1497.28580517148,1767.51697552224,3180.62959744212,2705.23312173301,2286.45706987653,2116.88402786698,2326.69373227039,2150.14563772433,2703.40637077279,2876.56893243872,1511.35797135102,2564.07894425141,2000.85629131276,1562.29657924331,1291.98345623453,1381.08035278231,926.859578948378,860.09089015333,1068.78572758568,2286.04120362696,2714.95489813724,2740.24224768876,2264.26395351944,778.002049090705,1178.17694529068,973.485903573261,2495.02894857858,2703.25789245174,3287.11088624686,2955.03272310981,719.616651688923,2110.60498855744,1314.78463978646,2519.44953945936,3145.69109931724,2806.11149225411,2902.77744060752,2852.4687566638,2715.15746882246,3148.37301644693,2829.97524790149,1682.40535172128,1561.03924911245,1717.05260277013,2721.41818328907,2818.0581008237,2998.94742775273,2664.39404889426,2433.67072750273,801.223172721704,2878.47137833912,2746.9397318213,2902.20497537648,2765.99351282045,2617.03818697182,0,2660.90688154229,2650.32326163064,2239.37842405558,1605.92148190199,1696.42776819121,748.040026367003,1760.80932784414,430.351604691836,190.629437129349,1474.43986946776,1841.32689704421,863.798153221493,595.732306705089,1312.16069681134,652.848602427177,1687.98842565873,1658.51835980205,1275.00599647945,2559.78742569414,2175.63506487524,1540.52102119593,2063.44873831774,1225.0802796568,2252.76792002081,964.552152941149,2181.28467730831,1364.71595971536,1331.10135153765,461.388385902224,1835.86898019291,2039.16342172746,2629.44605717606,2016.16067308324,2366.81393197479,1892.7738010098,3139.88759873457
"kank1243",947.551156055899,3422.36246485843,1859.69693575236,1221.36606639968,505.607260434364,582.583031496222,673.522975774205,664.507940430303,874.317644833706,697.769550287652,580.756280536002,300.609591385169,1372.04755343269,1687.78062602686,1454.70538219019,1816.71988653392,1546.40676352514,1635.50366007292,3354.52929495684,3460.19076347305,2398.83045401885,482.615922898295,155.757517857106,157.29002209078,651.329859417112,2108.04677552387,2036.12064197134,2303.53063000643,3445.68845546331,644.697904648276,1164.46079601008,276.361040520617,2992.27171365682,1564.45407943487,2265.44414667119,211.572165216269,1023.04100908046,168.364061786215,256.019181615495,178.508304375244,475.872452872226,469.103668249118,707.32515766471,1256.28215111117,2511.69875599717,1091.22531568689,329.761626869225,695.408010586916,876.297337515945,541.743958657475,3384.33023438745,3079.01611632866,755.821288102336,310.087203936238,779.554885139695,280.936967007973,281.816980807166,2660.90688154229,0,132.067401871353,939.427208602604,2556.58098878672,3026.47249462438,2078.08475280017,1621.4989099258,2643.00345624255,2696.32950245899,2804.48459590093,2791.98640392893,3497.22913182325,2612.37040344151,2642.20542324451,3210.16989750891,2638.64793254345,1232.39515919193,1637.41712706033,756.362144965475,1629.48415575267,1401.21060327759,3014.10824520247,2083.02397633745,639.833825918489,3692.92560978976,1002.50324576059,2315.37546660009,2281.76085842238,2273.21851163163,1289.71807107034,2989.82292861218,1766.99407783789,1470.00976396067,3317.47343885951,2843.43330789453,492.249489984497
"nort2877",936.967536144252,3411.77884494678,1849.11331584071,1210.78244648803,1047.39588729369,571.999411584575,662.939355862558,653.924320518656,863.734024922059,687.185930376005,570.172660624355,229.352049987232,1361.46393352104,3504.15483122449,1444.12176227854,1806.13626662228,1535.82314361349,1624.92004016127,3343.9456750452,3449.6071435614,2388.2468341072,472.032302986648,64.4948896160041,88.2932422877024,640.746239505465,2097.46315561223,2025.53702205969,2292.94701009478,3435.10483555166,677.498286781168,1153.87717609843,332.084299064886,2981.68809374517,1553.87045952322,2254.86052675954,338.171184877833,1012.45738916881,157.358586813214,250.89116098719,228.076300875988,1091.63975480849,1015.1393062985,696.741537753063,1245.69853119952,2501.11513608552,1080.64169577525,414.298295213087,684.824390675269,865.713717604298,246.335057369348,3373.7466144758,3068.43249641701,274.124665698818,182.651866424897,374.345524463638,162.155824624809,391.143438590843,2650.32326163064,132.067401871353,0,928.843588690957,2545.99736887507,3015.88887471273,2067.50113288852,1610.91529001416,2632.4198363309,2685.74588254734,2793.90097598928,2781.40278401728,3486.6455119116,2601.78678352986,2631.62180333286,3199.58627759726,2628.0643126318,1221.81153928028,1626.83350714869,745.778525053829,1618.90053584102,1390.62698336594,3003.52462529082,2072.44035642581,629.250206006842,3682.34198987811,991.91962584894,2304.79184668844,2271.17723851073,2262.63489171998,1279.1344511587,2979.23930870054,3569.52194414914,1459.42614404903,3306.88981894787,2832.84968798288,483.368450158634
"pamp1243",1348.721573353,902.443843149846,1438.16847826565,799.837608912968,1459.14992450244,983.753448793321,265.85627419852,126.578635809271,117.86650020654,152.632106586708,981.9266978331,1155.08925949904,950.519095945978,866.942569037156,1033.17692470348,1395.19142904721,1124.87830603843,1213.97520258621,2933.00083747014,3038.66230598634,1977.30199653214,564.561530687276,993.47522519756,1018.76257474907,209.487650473343,1686.51831803717,1614.59218448463,1882.00217251972,1129.34215456042,1102.9480034173,1565.63121330717,1233.55305017013,2570.74325617011,1142.92562194816,1843.91568918448,797.969866519675,1424.21142637756,1084.63181931443,1181.29776766784,1130.98908372411,993.677795882777,1426.89334350724,1108.49557496181,834.753693624457,2090.17029851046,669.696858200184,999.938510349383,1096.57842788401,1277.46775481304,942.914375954573,877.91285182502,2657.48765884195,1156.99170539943,1025.46005888161,1180.72530243679,1044.51383988076,895.558514032135,2239.37842405558,939.427208602604,928.843588690957,0,2135.05253130001,2604.94403713767,1656.55629531346,1199.9704524391,2221.47499875584,2274.80104497228,2382.95613841422,2370.45794644222,3075.70067433654,2190.8419459548,2220.6769657578,2788.6414400222,2217.11947505674,810.866701705223,1215.88866957363,838.307752754456,1207.95569826596,979.682145790881,947.411848627158,1661.49551885074,531.288247081129,3271.39715230305,580.974788273878,1893.84700911338,1860.23240093567,1851.69005414492,868.189613583635,2568.29447112547,967.299796060975,1048.48130647397,2895.9449813728,2421.90485040782,1418.40792579488
"kina1250",2965.87535353711,522.570306243246,366.974936396359,785.24916581475,1433.35443595882,2600.90722897743,2182.13117712096,2012.55813511141,2222.36783951481,2045.81974496876,2599.08047801721,2772.24303968315,678.256176268319,578.069995448252,553.786460328205,1457.97068648773,1187.65756347895,1276.75446002673,2299.54389531655,2405.20536383275,1343.84505437855,2181.71531087139,2610.62900538167,2635.91635493318,2159.93806076386,1053.06137588358,434.498089169011,1248.54523036613,495.700392300558,1277.55696472034,3182.78499349129,2850.70683035424,1937.28631401652,437.321685628212,304.104232211909,2415.12364670379,3041.36520656167,2701.78559949854,2798.45154785195,2748.14286390823,2610.83157606689,1476.92798722126,2725.64935514592,1578.07945896571,197.908794271853,1612.72671001456,2617.09229053349,2713.73220806813,2894.62153499716,2560.06815613869,399.058019239408,2024.03071668836,2774.14548558355,2642.61383906573,2797.87908262091,2661.66762006487,2512.71229421625,1605.92148190199,2556.58098878672,2545.99736887507,2135.05253130001,0,1971.48709498408,1023.09935315987,1656.48343508857,1588.01805660225,1641.34410281869,1749.49919626063,1505.21286714548,2442.24373218295,1557.38500380121,1587.22002360421,2155.18449786861,1351.87439576,1554.19246704648,578.372483926894,2455.46153293857,385.292150101568,536.563624454956,1727.33470841902,1120.75438690122,2148.44202726524,2637.94021014946,2076.95878455274,487.175146157076,994.987321638929,1218.23311199133,676.52631675257,1703.04939182874,563.457780433014,442.358250371772,957.169914526881,1556.65977111108,3035.561705979
"magu1243",3435.76685937477,1128.57078285931,1862.85141825356,2133.08258860433,3546.19521052421,3070.79873481509,2652.02268295862,2482.44964094907,2692.25934535247,2515.71125080642,3068.97198385487,3242.13454552081,1876.92358443311,1310.25670609567,2366.42190439484,1927.86219232539,1657.54906931661,1746.64596586439,439.471598452153,610.692199914232,628.000989357224,2651.60681670905,3080.52051121933,3105.80786077084,2629.82956660152,1143.56766217279,1543.74255837277,1339.05151665535,1219.89983309838,3068.82350553382,3652.67649932894,3320.5983361919,417.410737982576,2476.17060163952,1680.35025286855,2885.01515254145,3511.25671239933,3171.6771053362,3268.34305368961,3218.03436974589,3080.72308190455,3513.93862952901,3195.54086098358,2047.97096480337,1926.60486219453,2082.61821585222,3086.98379637115,3183.62371390579,3364.51304083482,3029.95966197634,1079.0244066334,406.745494229277,3244.03699142121,3112.50534490338,3267.77058845856,3131.55912590253,2982.60380005391,1696.42776819121,3026.47249462438,3015.88887471273,2604.94403713767,1971.48709498408,0,1113.60563944909,2126.37494092623,635.880943273951,865.01323337654,233.858185883782,303.678910994792,727.226062909471,498.367666666386,389.002885373627,586.820796441712,449.854920269451,2024.08397288414,1640.57160956154,2925.35303877623,2541.20067795732,1906.08663427801,2429.01435139983,1590.64589273888,2618.3335331029,645.714142633126,2546.8502903904,601.958775997448,603.455547482496,1308.73939828055,2201.434593275,366.374183041346,1300.02004091925,2381.72628616533,1067.49170681309,205.619868034189,3505.45321181666
"mama1275",2487.37911755057,1888.88082923159,914.463676429357,1184.69484678013,2597.8074687,2122.41099299089,1703.63494113441,1534.06189912487,1743.87160352827,1567.32350898222,2120.58424203067,2293.7468036966,928.535842608905,1981.25681550929,1418.03416257064,979.47445050119,709.161327492407,798.258224040188,1441.66243978156,1547.32390829776,485.963598843562,1703.21907488484,2132.13276939513,2157.42011894664,1681.44182477732,195.179920348587,595.354816548562,390.663774831143,1912.20681983646,2120.43576370962,2704.28875750474,2372.2105943677,1079.40485848153,1527.78285981532,731.962511044347,1936.62741071724,2562.86897057513,2223.28936351199,2319.9553118654,2269.64662792168,2132.33534008034,2565.55088770481,2247.15311915938,1099.58322297916,978.217120370329,1134.23047402802,2138.59605454695,2235.23597208158,2416.12529901061,2081.57192015214,1850.84859876061,1166.14926115337,2295.649249597,2164.11760307918,2319.38284663436,2183.17138407833,2034.2160582297,748.040026367003,2078.08475280017,2067.50113288852,1656.55629531346,1023.09935315987,1113.60563944909,0,1177.98719910202,730.136601067263,783.4626472837,891.617740725645,1258.50476830209,1584.36227664796,699.50354826622,729.33856806922,1297.30304233362,1105.16629691661,1075.69623105993,692.183867737331,1976.96529695202,1592.81293613312,957.698892453808,1480.62660957562,642.258150914677,1669.9457912787,1780.05875461447,1598.46254856619,781.893830973245,748.279222795535,360.351656456343,1253.04685145079,1456.34129298534,2046.62392843394,1433.33854434112,1783.99180323267,1309.95167226769,2557.06546999245
