ID	CONCEPT	DOCULECT	FORM	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGNATES
5837	two	IVASAY IVATAN	dadwa	d a dw a	1 7 1 7	AXBZ	TATA	64	64.T.C 64.A.V 64.T.C 64.A.V	2.0 1.5 1.75 0.8	dadwa	0	4852
5877	two	KANKANAEY	dowE	d o w æ	1 7 6 7	AXBZ	TUWE	74	74.T.C 74.U.V 74.W.C 74.E.V	2.0 1.5 1.75 0.8	dowæ	0	4868
5917	two	LIMOS KALINGA	duwa	d u w a	1 7 6 7	AXBZ	TYWA	81	81.T.C 81.Y.V 81.W.C 81.A.V	2.0 1.5 1.75 0.8	duwa	0	4811
5957	two	MANDAYAN BOSO	duwa	d u w a	1 7 6 7	AXBZ	TYWA	85	85.T.C 85.Y.V 85.W.C 85.A.V	2.0 1.5 1.75 0.8	duwa	0	4878
5997	two	MANDAYAN CARAGA	duwa	d u w a	1 7 6 7	AXBZ	TYWA	86	86.T.C 86.Y.V 86.W.C 86.A.V	2.0 1.5 1.75 0.8	duwa	0	4879
6037	two	MANDAYAN ISLAM PISO	duwa	d u w a	1 7 6 7	AXBZ	TYWA	87	87.T.C 87.Y.V 87.W.C 87.A.V	2.0 1.5 1.75 0.8	duwa	0	4880
6077	two	MANSAKA 2	duwa	d u w a	1 7 6 7	AXBZ	TYWA	96	96.T.C 96.Y.V 96.W.C 96.A.V	2.0 1.5 1.75 0.8	duwa	0	4889
6117	two	PROTO SOUTHERN MINDANAO	ləwu	l ə w u	5 7 6 7	AXBZ	LEWY	116	116.L.C 116.E.V 116.W.C 116.Y.V	2.0 1.5 1.75 0.8	ləwu	0	4807
6157	two	SINAUNA	darʔa	d a r ʔ a	1 7 5 1 7	AXMBZ	TARHA	126	126.T.C 126.A.V 126.R.c 126.H.C 126.A.V	2.0 1.5 1.1 1.75 0.8	darʔa	0	4919
6197	two	SOUTHERN KALINGA	Cuwa	c u w a	1 7 6 7	AXBZ	CYWA	130	130.C.C 130.Y.V 130.W.C 130.A.V	2.0 1.5 1.75 0.8	cuwa	0	4811
38	water	AGTA	donum	d o n u m	1 7 4 7 4	AXBYN	TUNYM	1	1.T.C 1.U.V 1.N.C 1.Y.V 1.M.c	2.0 1.5 1.75 1.3 0.8	donum	0	4951
78	water	AKLANON	tubiʔ	t u b i ʔ	1 7 1 7 1	AXBYN	TYPIH	2	2.T.C 2.Y.V 2.P.C 2.I.V 2.H.c	2.0 1.5 1.75 1.3 0.8	tubiʔ	0	4949
118	water	ATTA PAMPLONA	danum	d a n u m	1 7 4 7 4	AXBYN	TANYM	3	3.T.C 3.A.V 3.N.C 3.Y.V 3.M.c	2.0 1.5 1.75 1.3 0.8	danum	0	4951
158	water	BALANGAW	dənum	d ə n u m	1 7 4 7 4	AXBYN	TENYM	5	5.T.C 5.E.V 5.N.C 5.Y.V 5.M.c	2.0 1.5 1.75 1.3 0.8	dənum	0	4951
198	water	BALANGINGI SAMA	boheʔ	b o h e ʔ	1 7 3 7 1	AXBYN	PUHEH	6	6.P.C 6.U.V 6.H.C 6.E.V 6.H.c	2.0 1.5 1.75 1.3 0.8	boheʔ	0	4953
238	water	BALANGINGI SAMA (1)	boheʔ	b o h e ʔ	1 7 3 7 1	AXBYN	PUHEH	7	7.P.C 7.U.V 7.H.C 7.E.V 7.H.c	2.0 1.5 1.75 1.3 0.8	boheʔ	0	4953
278	water	BASQUE	ur	u r	7 5	XN	YR	8	8.Y.V 8.R.c	1.5 0.8	ur	0	4955
318	water	BATAK PALAWAN	danum	d a n u m	1 7 4 7 4	AXBYN	TANYM	9	9.T.C 9.A.V 9.N.C 9.Y.V 9.M.c	2.0 1.5 1.75 1.3 0.8	danum	0	4951
358	water	BILAAN KORONADAL	eʔel	e ʔ e l	7 1 7 5	XBYN	EHEL	10	10.E.V 10.H.C 10.E.V 10.L.c	1.5 1.75 1.3 0.8	eʔel	0	4957
398	water	BILAAN SARANGANI	jeʔel	j e ʔ e l	6 7 1 7 5	AXBYN	JEHEL	11	11.J.C 11.E.V 11.H.C 11.E.V 11.L.c	2.0 1.5 1.75 1.3 0.8	jeʔel	0	4957
438	water	BINUKID	wahig	w a h i g	6 7 3 7 1	AXBYN	WAHIK	12	12.W.C 12.A.V 12.H.C 12.I.V 12.K.c	2.0 1.5 1.75 1.3 0.8	wahig	0	4959
478	water	BONGGI	beig	b e i g	1 7 7 1	AXYN	PEIK	14	14.P.C 14.E.V 14.I.V 14.K.c	2.0 1.5 1.3 0.8	beig	0	4961
518	water	BONTOC GUINAANG	danom	d a n o m	1 7 4 7 4	AXBYN	TANUM	15	15.T.C 15.A.V 15.N.C 15.U.V 15.M.c	2.0 1.5 1.75 1.3 0.8	danom	0	4951
558	water	BROOKES POINT PALAWAN	danum	d a n u m	1 7 4 7 4	AXBYN	TANYM	16	16.T.C 16.A.V 16.N.C 16.Y.V 16.M.c	2.0 1.5 1.75 1.3 0.8	danum	0	4951
598	water	BUHI	tubig	t u b i g	1 7 1 7 1	AXBYN	TYPIK	17	17.T.C 17.Y.V 17.P.C 17.I.V 17.K.c	2.0 1.5 1.75 1.3 0.8	tubig	0	4949
638	water	BUHINON ALBAY BICOLANO	tobig	t o b i g	1 7 1 7 1	AXBYN	TUPIK	18	18.T.C 18.U.V 18.P.C 18.I.V 18.K.c	2.0 1.5 1.75 1.3 0.8	tobig	0	4949
678	water	BUKIDNON BINUKID	wahig	w a h i g	6 7 3 7 1	AXBYN	WAHIK	19	19.W.C 19.A.V 19.H.C 19.I.V 19.K.c	2.0 1.5 1.75 1.3 0.8	wahig	0	4959
718	water	BUTUANON	tubig	t u b i g	1 7 1 7 1	AXBYN	TYPIK	20	20.T.C 20.Y.V 20.P.C 20.I.V 20.K.c	2.0 1.5 1.75 1.3 0.8	tubig	0	4949
758	water	CAIJIA	sr	s r	3 5	AC	SR	21	21.S.C 21.R.C	2.0 1.5	sr	1	4968
798	water	CANIPAAN PALAWAN	danum	d a n u m	1 7 4 7 4	AXBYN	TANYM	22	22.T.C 22.A.V 22.N.C 22.Y.V 22.M.c	2.0 1.5 1.75 1.3 0.8	danum	0	4951
838	water	CASIGURAN NEGRITO	dənum	d ə n u m	1 7 4 7 4	AXBYN	TENYM	23	23.T.C 23.E.V 23.N.C 23.Y.V 23.M.c	2.0 1.5 1.75 1.3 0.8	dənum	0	4951
878	water	CEBUANO	tubig	t u b i g	1 7 1 7 1	AXBYN	TYPIK	24	24.T.C 24.Y.V 24.P.C 24.I.V 24.K.c	2.0 1.5 1.75 1.3 0.8	tubig	0	4949
918	water	CENTRAL BICOLANO	tubig	t u b i g	1 7 1 7 1	AXBYN	TYPIK	25	25.T.C 25.Y.V 25.P.C 25.I.V 25.K.c	2.0 1.5 1.75 1.3 0.8	tubig	0	4949
958	water	CENTRAL BONTOC	danum	d a n u m	1 7 4 7 4	AXBYN	TANYM	26	26.T.C 26.A.V 26.N.C 26.Y.V 26.M.c	2.0 1.5 1.75 1.3 0.8	danum	0	4951
998	water	CENTRAL DUSUN	waig	w a i g	6 7 7 1	AXYN	WAIK	27	27.W.C 27.A.V 27.I.V 27.K.c	2.0 1.5 1.3 0.8	waig	0	4974
1038	water	CENTRAL TAGBANWA	wai	w a i	6 7 7	AXZ	WAI	28	28.W.C 28.A.V 28.I.V	2.0 1.5 0.8	wai	0	4975
1078	water	CUYONON	tubig	t u b i g	1 7 1 7 1	AXBYN	TYPIK	29	29.T.C 29.Y.V 29.P.C 29.I.V 29.K.c	2.0 1.5 1.75 1.3 0.8	tubig	0	4949
1118	water	DARAGA	tubig	t u b i g	1 7 1 7 1	AXBYN	TYPIK	30	30.T.C 30.Y.V 30.P.C 30.I.V 30.K.c	2.0 1.5 1.75 1.3 0.8	tubig	0	4949
1158	water	DUMAGAT CASIGURAN	dinom	d i n o m	1 7 4 7 4	AXBYN	TINUM	31	31.T.C 31.I.V 31.N.C 31.U.V 31.M.c	2.0 1.5 1.75 1.3 0.8	dinom	0	4951
1198	water	DUPANINGAN AGTA	dinom	d i n o m	1 7 4 7 4	AXBYN	TINUM	32	32.T.C 32.I.V 32.N.C 32.U.V 32.M.c	2.0 1.5 1.75 1.3 0.8	dinom	0	4951
1238	water	ENGLISH	watər	w a t ə r	6 7 1 7 5	AXBYN	WATER	33	33.W.C 33.A.V 33.T.C 33.E.V 33.R.c	2.0 1.5 1.75 1.3 0.8	watər	0	4980
1278	water	ESKAYAN	koljar	k o l j a r	1 7 5 6 7 5	AXBCYN	KULJAR	34	34.K.C 34.U.V 34.L.C 34.J.C 34.A.V 34.R.c	2.0 1.5 1.75 1.5 1.3 0.8	koljar	0	4981
1318	water	ESTONIAN	vesi	v e s i	3 7 3 7	AXBZ	BESI	35	35.B.C 35.E.V 35.S.C 35.I.V	2.0 1.5 1.75 0.8	vesi	0	4982
1358	water	FINNISH	vesi	v e s i	3 7 3 7	AXBZ	BESI	37	37.B.C 37.E.V 37.S.C 37.I.V	2.0 1.5 1.75 0.8	vesi	0	4982
1398	water	FUZHOU CHINESE	cui	c u i	1 7 7	AXZ	CYI	38	38.C.C 38.Y.V 38.I.V	2.0 1.5 0.8	cui	0	4985
1438	water	GADDANG	danum	d a n u m	1 7 4 7 4	AXBYN	TANYM	39	39.T.C 39.A.V 39.N.C 39.Y.V 39.M.c	2.0 1.5 1.75 1.3 0.8	danum	0	4951
1478	water	HANUNOO	danum	d a n u m	1 7 4 7 4	AXBYN	TANYM	40	40.T.C 40.A.V 40.N.C 40.Y.V 40.M.c	2.0 1.5 1.75 1.3 0.8	danum	0	4951
1518	water	HIGAONON BINUKID	wahig	w a h i g	6 7 3 7 1	AXBYN	WAHIK	41	41.W.C 41.A.V 41.H.C 41.I.V 41.K.c	2.0 1.5 1.75 1.3 0.8	wahig	0	4959
1558	water	HUNGARIAN	viz	v i z	3 7 3	AXN	BIS	43	43.B.C 43.I.V 43.S.c	2.0 1.5 0.8	viz	0	4982
1598	water	IBALOI	ʃanom	ʃ a n o m	3 7 4 7 4	AXBYN	SANUM	44	44.S.C 44.A.V 44.N.C 44.U.V 44.M.c	2.0 1.5 1.75 1.3 0.8	ʃanom	0	4951
1638	water	IBANAG	danum	d a n u m	1 7 4 7 4	AXBYN	TANYM	45	45.T.C 45.A.V 45.N.C 45.Y.V 45.M.c	2.0 1.5 1.75 1.3 0.8	danum	0	4951
1678	water	IDAAN	sapaʔ	s a p a ʔ	3 7 1 7 1	AXBYN	SAPAH	46	46.S.C 46.A.V 46.P.C 46.A.V 46.H.c	2.0 1.5 1.75 1.3 0.8	sapaʔ	0	4993
1718	water	IFUGAO AMGANAD	litiŋ	l i t i ŋ	5 7 1 7 4	AXBYN	LITIN	47	47.L.C 47.I.V 47.T.C 47.I.V 47.N.c	2.0 1.5 1.75 1.3 0.8	litiŋ	0	4994
1758	water	IFUGAO BATAD	danum	d a n u m	1 7 4 7 4	AXBYN	TANYM	48	48.T.C 48.A.V 48.N.C 48.Y.V 48.M.c	2.0 1.5 1.75 1.3 0.8	danum	0	4951
1798	water	IFUGAO BAYNINAN	leteŋ	l e t e ŋ	5 7 1 7 4	AXBYN	LETEN	49	49.L.C 49.E.V 49.T.C 49.E.V 49.N.c	2.0 1.5 1.75 1.3 0.8	leteŋ	0	4994
1838	water	ILOKANO	danum	d a n u m	1 7 4 7 4	AXBYN	TANYM	50	50.T.C 50.A.V 50.N.C 50.Y.V 50.M.c	2.0 1.5 1.75 1.3 0.8	danum	0	4951
1878	water	ILONGOT KAKIDUGEN	dənum	d ə n u m	1 7 4 7 4	AXBYN	TENYM	51	51.T.C 51.E.V 51.N.C 51.Y.V 51.M.c	2.0 1.5 1.75 1.3 0.8	dənum	0	4951
1918	water	INIBALOI	Canom	c a n o m	1 7 4 7 4	AXBYN	CANUM	54	54.C.C 54.A.V 54.N.C 54.U.V 54.M.c	2.0 1.5 1.75 1.3 0.8	canom	0	4951
1958	water	IRANUN	aig	a i g	7 7 1	XYN	AIK	55	55.A.V 55.I.V 55.K.c	1.5 1.3 0.8	aig	0	5002
1998	water	IRIGA	tubig	t u b i g	1 7 1 7 1	AXBYN	TYPIK	57	57.T.C 57.Y.V 57.P.C 57.I.V 57.K.c	2.0 1.5 1.75 1.3 0.8	tubig	0	4949
2038	water	ISNAG	danum	d a n u m	1 7 4 7 4	AXBYN	TANYM	59	59.T.C 59.A.V 59.N.C 59.Y.V 59.M.c	2.0 1.5 1.75 1.3 0.8	danum	0	4951
2078	water	ISNEG	danum	d a n u m	1 7 4 7 4	AXBYN	TANYM	60	60.T.C 60.A.V 60.N.C 60.Y.V 60.M.c	2.0 1.5 1.75 1.3 0.8	danum	0	4951
2118	water	ITAWIT	dEnum	d æ n u m	1 7 4 7 4	AXBYN	TENYM	61	61.T.C 61.E.V 61.N.C 61.Y.V 61.M.c	2.0 1.5 1.75 1.3 0.8	dænum	0	4951
2158	water	ITBAYATEN BATANES ISLANDS	ranum	r a n u m	5 7 4 7 4	AXBYN	RANYM	62	62.R.C 62.A.V 62.N.C 62.Y.V 62.M.c	2.0 1.5 1.75 1.3 0.8	ranum	0	4951
2198	water	ITNEG BINONGAN	danom	d a n o m	1 7 4 7 4	AXBYN	TANUM	63	63.T.C 63.A.V 63.N.C 63.U.V 63.M.c	2.0 1.5 1.75 1.3 0.8	danom	0	4951
2238	water	IVATAN BATANES ISLANDS	danom	d a n o m	1 7 4 7 4	AXBYN	TANUM	65	65.T.C 65.A.V 65.N.C 65.U.V 65.M.c	2.0 1.5 1.75 1.3 0.8	danom	0	4951
2278	water	JAPANESE	mizu	m i z u	4 7 3 7	AXBZ	MISY	66	66.M.C 66.I.V 66.S.C 66.Y.V	2.0 1.5 1.75 0.8	mizu	0	5013
2318	water	KADAZAN	vaig	v a i g	3 7 7 1	AXYN	BAIK	67	67.B.C 67.A.V 67.I.V 67.K.c	2.0 1.5 1.3 0.8	vaig	0	5014
2358	water	KAGAYANEN	waig	w a i g	6 7 7 1	AXYN	WAIK	68	68.W.C 68.A.V 68.I.V 68.K.c	2.0 1.5 1.3 0.8	waig	0	4959
2398	water	KALAGAN	tubig	t u b i g	1 7 1 7 1	AXBYN	TYPIK	69	69.T.C 69.Y.V 69.P.C 69.I.V 69.K.c	2.0 1.5 1.75 1.3 0.8	tubig	0	4949
2438	water	KALINGA GUINAANG	danum	d a n u m	1 7 4 7 4	AXBYN	TANYM	70	70.T.C 70.A.V 70.N.C 70.Y.V 70.M.c	2.0 1.5 1.75 1.3 0.8	danum	0	4951
2478	water	KALINGA LIMOS	danum	d a n u m	1 7 4 7 4	AXBYN	TANYM	71	71.T.C 71.A.V 71.N.C 71.Y.V 71.M.c	2.0 1.5 1.75 1.3 0.8	danum	0	4951
2518	water	KALLAHAN KAYAPA PROPER	danum	d a n u m	1 7 4 7 4	AXBYN	TANYM	72	72.T.C 72.A.V 72.N.C 72.Y.V 72.M.c	2.0 1.5 1.75 1.3 0.8	danum	0	4951
2558	water	KALLAHAN KELEYQIQ IFUGAO	danum	d a n u m	1 7 4 7 4	AXBYN	TANYM	73	73.T.C 73.A.V 73.N.C 73.Y.V 73.M.c	2.0 1.5 1.75 1.3 0.8	danum	0	4951
2598	water	KANKANAY NORTHERN	danom	d a n o m	1 7 4 7 4	AXBYN	TANUM	75	75.T.C 75.A.V 75.N.C 75.U.V 75.M.c	2.0 1.5 1.75 1.3 0.8	danom	0	4951
2638	water	KAPAMPANGAN	danum	d a n u m	1 7 4 7 4	AXBYN	TANYM	76	76.T.C 76.A.V 76.N.C 76.Y.V 76.M.c	2.0 1.5 1.75 1.3 0.8	danum	0	4951
2678	water	KINARAY A	tubig	t u b i g	1 7 1 7 1	AXBYN	TYPIK	77	77.T.C 77.Y.V 77.P.C 77.I.V 77.K.c	2.0 1.5 1.75 1.3 0.8	tubig	0	4949
2718	water	KOREAN	mul	m u l	4 7 5	AXN	MYL	78	78.M.C 78.Y.V 78.L.c	2.0 1.5 0.8	mul	0	5025
2758	water	LEGAZPI	tubig	t u b i g	1 7 1 7 1	AXBYN	TYPIK	79	79.T.C 79.Y.V 79.P.C 79.I.V 79.K.c	2.0 1.5 1.75 1.3 0.8	tubig	0	4949
2798	water	LIBON	tubig	t u b i g	1 7 1 7 1	AXBYN	TYPIK	80	80.T.C 80.Y.V 80.P.C 80.I.V 80.K.c	2.0 1.5 1.75 1.3 0.8	tubig	0	4949
2838	water	LIVE	veic	v e i c	3 7 7 1	AXYN	BEIC	82	82.B.C 82.E.V 82.I.V 82.C.c	2.0 1.5 1.3 0.8	veic	0	4982
2878	water	MAGUINDANAO	ig	i g	7 1	XN	IK	83	83.I.V 83.K.c	1.5 0.8	ig	0	5002
2918	water	MAMANWA	sapaʔ	s a p a ʔ	3 7 1 7 1	AXBYN	SAPAH	84	84.S.C 84.A.V 84.P.C 84.A.V 84.H.c	2.0 1.5 1.75 1.3 0.8	sapaʔ	0	4993
2958	water	MANOBO ATA	woig	w o i g	6 7 7 1	AXYN	WUIK	88	88.W.C 88.U.V 88.I.V 88.K.c	2.0 1.5 1.3 0.8	woig	0	4959
2998	water	MANOBO DIBABAWON	wəhig	w ə h i g	6 7 3 7 1	AXBYN	WEHIK	89	89.W.C 89.E.V 89.H.C 89.I.V 89.K.c	2.0 1.5 1.75 1.3 0.8	wəhig	0	5036
3038	water	MANOBO ILIANEN	wajig	w a j i g	6 7 6 7 1	AXBYN	WAJIK	90	90.W.C 90.A.V 90.J.C 90.I.V 90.K.c	2.0 1.5 1.75 1.3 0.8	wajig	0	5037
3078	water	MANOBO KALAMANSIG COTABATO	wajəg	w a j ə g	6 7 6 7 1	AXBYN	WAJEK	91	91.W.C 91.A.V 91.J.C 91.E.V 91.K.c	2.0 1.5 1.75 1.3 0.8	wajəg	0	5037
3118	water	MANOBO SARANGANI	wajog	w a j o g	6 7 6 7 1	AXBYN	WAJUK	92	92.W.C 92.A.V 92.J.C 92.U.V 92.K.c	2.0 1.5 1.75 1.3 0.8	wajog	0	5037
3158	water	MANOBO TIGWA	wəig	w ə i g	6 7 7 1	AXYN	WEIK	93	93.W.C 93.E.V 93.I.V 93.K.c	2.0 1.5 1.3 0.8	wəig	0	5040
3198	water	MANOBO WESTERN BUKIDNON	wahig	w a h i g	6 7 3 7 1	AXBYN	WAHIK	94	94.W.C 94.A.V 94.H.C 94.I.V 94.K.c	2.0 1.5 1.75 1.3 0.8	wahig	0	4959
3238	water	MANSAKA	tubig	t u b i g	1 7 1 7 1	AXBYN	TYPIK	95	95.T.C 95.Y.V 95.P.C 95.I.V 95.K.c	2.0 1.5 1.75 1.3 0.8	tubig	0	4949
3278	water	MAPUN	boheʔ	b o h e ʔ	1 7 3 7 1	AXBYN	PUHEH	97	97.P.C 97.U.V 97.H.C 97.E.V 97.H.c	2.0 1.5 1.75 1.3 0.8	boheʔ	0	4953
3318	water	MARANAO	ig	i g	7 1	XN	IK	98	98.I.V 98.K.c	1.5 0.8	ig	0	5002
3358	water	MARINDUQUE TAGALOG	tubig	t u b i g	1 7 1 7 1	AXBYN	TYPIK	99	99.T.C 99.Y.V 99.P.C 99.I.V 99.K.c	2.0 1.5 1.75 1.3 0.8	tubig	0	4949
3398	water	MASBATENYO	tubig	t u b i g	1 7 1 7 1	AXBYN	TYPIK	100	100.T.C 100.Y.V 100.P.C 100.I.V 100.K.c	2.0 1.5 1.75 1.3 0.8	tubig	0	4949
3438	water	MINANGALI LOWER TANUDAN KALINGA	danum	d a n u m	1 7 4 7 4	AXBYN	TANYM	101	101.T.C 101.A.V 101.N.C 101.Y.V 101.M.c	2.0 1.5 1.75 1.3 0.8	danum	0	4951
3478	water	MOKSHA	vjedj	v j e d j	3 6 7 1 6	ACXBC	BJETJ	102	102.B.C 102.J.C 102.E.V 102.T.C 102.J.C	2.0 1.5 1.5 1.75 1.5	vjedj	0	5049
3518	water	MOLBOG	danum	d a n u m	1 7 4 7 4	AXBYN	TANYM	103	103.T.C 103.A.V 103.N.C 103.Y.V 103.M.c	2.0 1.5 1.75 1.3 0.8	danum	0	4951
3558	water	MOLBOG 2	danum	d a n u m	1 7 4 7 4	AXBYN	TANYM	104	104.T.C 104.A.V 104.N.C 104.Y.V 104.M.c	2.0 1.5 1.75 1.3 0.8	danum	0	4951
3598	water	MONGOLIAN	us	u s	7 3	XN	YS	105	105.Y.V 105.S.c	1.5 0.8	us	0	5052
3638	water	MORO MAGINDANAU	ig	i g	7 1	XN	IK	106	106.I.V 106.K.c	1.5 0.8	ig	0	5002
3678	water	NAGA	tubig	t u b i g	1 7 1 7 1	AXBYN	TYPIK	107	107.T.C 107.Y.V 107.P.C 107.I.V 107.K.c	2.0 1.5 1.75 1.3 0.8	tubig	0	4949
3718	water	NORTHERN CATANDUANES	tubig	t u b i g	1 7 1 7 1	AXBYN	TYPIK	108	108.T.C 108.Y.V 108.P.C 108.I.V 108.K.c	2.0 1.5 1.75 1.3 0.8	tubig	0	4949
3758	water	NORTHERN SORSOGON	tubig	t u b i g	1 7 1 7 1	AXBYN	TYPIK	109	109.T.C 109.Y.V 109.P.C 109.I.V 109.K.c	2.0 1.5 1.75 1.3 0.8	tubig	0	4949
3798	water	OAS	tubig	t u b i g	1 7 1 7 1	AXBYN	TYPIK	110	110.T.C 110.Y.V 110.P.C 110.I.V 110.K.c	2.0 1.5 1.75 1.3 0.8	tubig	0	4949
3838	water	PALAWANO BATAK	danum	d a n u m	1 7 4 7 4	AXBYN	TANYM	111	111.T.C 111.A.V 111.N.C 111.Y.V 111.M.c	2.0 1.5 1.75 1.3 0.8	danum	0	4951
3878	water	PANGASINAN	danom	d a n o m	1 7 4 7 4	AXBYN	TANUM	112	112.T.C 112.A.V 112.N.C 112.U.V 112.M.c	2.0 1.5 1.75 1.3 0.8	danom	0	4951
3918	water	PANGUTARAN SAMA	boheʔ	b o h e ʔ	1 7 3 7 1	AXBYN	PUHEH	113	113.P.C 113.U.V 113.H.C 113.E.V 113.H.c	2.0 1.5 1.75 1.3 0.8	boheʔ	0	4953
3958	water	PANGUTARAN SAMA (1)	boheʔ	b o h e ʔ	1 7 3 7 1	AXBYN	PUHEH	114	114.P.C 114.U.V 114.H.C 114.E.V 114.H.c	2.0 1.5 1.75 1.3 0.8	boheʔ	0	4953
3998	water	PROTO PALAWAN	danum	d a n u m	1 7 4 7 4	AXBYN	TANYM	115	115.T.C 115.A.V 115.N.C 115.Y.V 115.M.c	2.0 1.5 1.75 1.3 0.8	danum	0	4951
4038	water	QUEZON PALAWAN	danum	d a n u m	1 7 4 7 4	AXBYN	TANYM	117	117.T.C 117.A.V 117.N.C 117.Y.V 117.M.c	2.0 1.5 1.75 1.3 0.8	danum	0	4951
4078	water	ROMBLOMANON 1	tubiʔ	t u b i ʔ	1 7 1 7 1	AXBYN	TYPIH	118	118.T.C 118.Y.V 118.P.C 118.I.V 118.H.c	2.0 1.5 1.75 1.3 0.8	tubiʔ	0	4949
4118	water	ROMBLOMANON 2	tubiʔ	t u b i ʔ	1 7 1 7 1	AXBYN	TYPIH	119	119.T.C 119.Y.V 119.P.C 119.I.V 119.H.c	2.0 1.5 1.75 1.3 0.8	tubiʔ	0	4949
4158	water	SAMAL	boheʔ	b o h e ʔ	1 7 3 7 1	AXBYN	PUHEH	120	120.P.C 120.U.V 120.H.C 120.E.V 120.H.c	2.0 1.5 1.75 1.3 0.8	boheʔ	0	4953
4198	water	SAMBAL BOTOLAN	lanom	l a n o m	5 7 4 7 4	AXBYN	LANUM	121	121.L.C 121.A.V 121.N.C 121.U.V 121.M.c	2.0 1.5 1.75 1.3 0.8	lanom	0	4951
4238	water	SANGIL	akeʔ	a k e ʔ	7 1 7 1	XBYN	AKEH	122	122.A.V 122.K.C 122.E.V 122.H.c	1.5 1.75 1.3 0.8	akeʔ	0	5069
4278	water	SANGIL SARANGANI ISLANDS	akeʔ	a k e ʔ	7 1 7 1	XBYN	AKEH	123	123.A.V 123.K.C 123.E.V 123.H.c	1.5 1.75 1.3 0.8	akeʔ	0	5069
4318	water	SEDANG	tea	t e a	1 7 7	AXZ	TEA	124	124.T.C 124.E.V 124.A.V	2.0 1.5 0.8	tea	0	5071
4358	water	SIBUTU SOUTHERN SAMA	boheʔ	b o h e ʔ	1 7 3 7 1	AXBYN	PUHEH	125	125.P.C 125.U.V 125.H.C 125.E.V 125.H.c	2.0 1.5 1.75 1.3 0.8	boheʔ	0	4953
4398	water	SOGODNIN BORACAY	awad	a w a d	7 6 7 1	XBYN	AWAT	127	127.A.V 127.W.C 127.A.V 127.T.c	1.5 1.75 1.3 0.8	awad	0	5074
4438	water	SOUTH SAAMI	Cjaeciə	c j a e c i ə	1 6 7 7 1 7 7	ACXYBYZ	CJAECIE	128	128.C.C 128.J.C 128.A.V 128.E.V 128.C.C 128.I.V 128.E.V	2.0 1.5 1.5 1.3 1.75 1.3 0.8	cjaeciə	0	5075
4478	water	SOUTHERN CATANDUANES	tubig	t u b i g	1 7 1 7 1	AXBYN	TYPIK	129	129.T.C 129.Y.V 129.P.C 129.I.V 129.K.c	2.0 1.5 1.75 1.3 0.8	tubig	0	4949
4518	water	SOUTHERN SORSOGON	tubig	t u b i g	1 7 1 7 1	AXBYN	TYPIK	131	131.T.C 131.Y.V 131.P.C 131.I.V 131.K.c	2.0 1.5 1.75 1.3 0.8	tubig	0	4949
4558	water	SOUTHWEST PALAWANO	danom	d a n o m	1 7 4 7 4	AXBYN	TANUM	132	132.T.C 132.A.V 132.N.C 132.U.V 132.M.c	2.0 1.5 1.75 1.3 0.8	danom	0	4951
4598	water	SPANISH	agwa	a gw a	7 1 7	XBZ	AKA	133	133.A.V 133.K.C 133.A.V	1.5 1.75 0.8	agwa	0	5080
4638	water	SUBANON SIOCON	tubig	t u b i g	1 7 1 7 1	AXBYN	TYPIK	134	134.T.C 134.Y.V 134.P.C 134.I.V 134.K.c	2.0 1.5 1.75 1.3 0.8	tubig	0	4949
4678	water	SUBANUN SINDANGAN	tubig	t u b i g	1 7 1 7 1	AXBYN	TYPIK	135	135.T.C 135.Y.V 135.P.C 135.I.V 135.K.c	2.0 1.5 1.75 1.3 0.8	tubig	0	4949
4718	water	SURIGAONON	tubig	t u b i g	1 7 1 7 1	AXBYN	TYPIK	136	136.T.C 136.Y.V 136.P.C 136.I.V 136.K.c	2.0 1.5 1.75 1.3 0.8	tubig	0	4949
4758	water	TAGABAWA	wajig	w a j i g	6 7 6 7 1	AXBYN	WAJIK	137	137.W.C 137.A.V 137.J.C 137.I.V 137.K.c	2.0 1.5 1.75 1.3 0.8	wajig	0	5037
4798	water	TAGABILI	el	e l	7 5	XN	EL	138	138.E.V 138.L.c	1.5 0.8	el	0	4957
4838	water	TAGALOG	tubig	t u b i g	1 7 1 7 1	AXBYN	TYPIK	139	139.T.C 139.Y.V 139.P.C 139.I.V 139.K.c	2.0 1.5 1.75 1.3 0.8	tubig	0	4949
4878	water	TAGBANUA ABORLAN	danum	d a n u m	1 7 4 7 4	AXBYN	TANYM	140	140.T.C 140.A.V 140.N.C 140.Y.V 140.M.c	2.0 1.5 1.75 1.3 0.8	danum	0	4951
4918	water	TAGBANWA ABORLAN	danum	d a n u m	1 7 4 7 4	AXBYN	TANYM	141	141.T.C 141.A.V 141.N.C 141.Y.V 141.M.c	2.0 1.5 1.75 1.3 0.8	danum	0	4951
4958	water	TAGBANWA KALAMIAN	waiʔ	w a i ʔ	6 7 7 1	AXYN	WAIH	142	142.W.C 142.A.V 142.I.V 142.H.c	2.0 1.5 1.3 0.8	waiʔ	0	5089
4998	water	TALAANDIG BINUKID	wahig	w a h i g	6 7 3 7 1	AXBYN	WAHIK	143	143.W.C 143.A.V 143.H.C 143.I.V 143.K.c	2.0 1.5 1.75 1.3 0.8	wahig	0	4959
